year,team_id,team_name,wins,losses,ties,total_games
2016,4,Adrian,0,0,21,21
2016,2798,Albertus Magnus,0,0,23,23
2016,934,Alderson Broaddus,0,1,20,21
2016,47,Ball St.,2,1,25,28
2016,962,Bard,0,0,33,33
2016,15646,Barton,1,1,24,26
2016,58,Baruch,0,0,28,28
2016,2683,Belmont Abbey,0,0,27,27
2016,296,Benedictine (IL),0,0,25,25
2016,79,Brooklyn,0,0,29,29
2016,77,BYU,2,0,24,26
2016,1305,Cairn,0,0,28,28
2016,105,Cal Lutheran,0,0,29,29
2016,30135,California Baptist,3,1,26,30
2016,121,Carthage,0,0,25,25
2016,480,CCNY,0,0,28,28
2016,1013,Charleston (WV),0,3,25,28
2016,1023,Coker,1,0,25,26
2016,30199,Concordia (CA),4,1,16,21
2016,101,CSUN,5,0,24,29
2016,1059,D'Youville,0,0,27,27
2016,2691,Daniel Webster,0,0,29,29
2016,1332,Dominican (IL),0,0,25,25
2016,203,East. Mennonite,0,0,25,25
2016,213,Elmira,0,0,32,32
2016,532,Elms,0,0,28,28
2016,214,Emerson,0,0,24,24
2016,30193,Emmanuel (GA),0,0,25,25
2016,215,Emmanuel (MA),0,0,27,27
2016,8981,Endicott,0,0,26,26
2016,1072,Erskine,0,0,24,24
2016,11538,Fontbonne,0,0,27,27
2016,248,George Mason,0,3,24,27
2016,1104,Grand Canyon,1,0,27,28
2016,1111,Greenville,0,0,24,24
2016,275,Harvard,1,2,21,24
2016,277,Hawaii,3,0,24,27
2016,8398,Hilbert,0,0,27,27
2016,30175,Holy Names,0,2,18,20
2016,292,Hunter,0,0,34,34
2016,308,IPFW,0,0,28,28
2016,321,John Jay,0,0,24,24
2016,22626,Johnson & Wales (RI),0,1,31,32
2016,325,Juniata,0,0,27,27
2016,329,Kean,1,0,34,35
2016,1159,Keuka,0,0,25,25
2016,30051,King (TN),0,3,28,31
2016,1164,Lakeland,0,0,29,29
2016,30085,Lancaster Bible,0,0,31,31
2016,8486,Lasell,0,0,30,30
2016,13302,Lees-McRae,0,0,26,26
2016,279,Lehman,0,0,27,27
2016,24317,Lesley,0,0,19,19
2016,354,Lewis,3,1,25,29
2016,1174,Limestone,0,1,23,24
2016,30136,Lindenwood (MO),0,3,19,22
2016,99,Long Beach St.,2,0,27,29
2016,364,Loras,0,0,27,27
2016,371,Loyola Chicago,2,2,22,26
2016,1196,Marian (WI),0,0,25,25
2016,394,Marymount (VA),0,0,30,30
2016,30138,McKendree,0,0,23,23
2016,23725,Medaille,0,0,28,28
2016,403,Medgar Evers,0,0,28,28
2016,398,MIT,0,0,29,29
2016,27901,Mount Ida,0,0,32,32
2016,1245,Mount Olive,1,0,22,23
2016,20220,MSOE,0,0,25,25
2016,8567,Mt. St. Joseph,0,0,26,26
2016,451,Mt. St. Vincent,0,0,28,28
2016,461,Nazareth,0,0,36,36
2016,319,New Jersey City,0,0,36,36
2016,21772,Newbury,0,0,24,24
2016,471,NJIT,0,3,24,27
2016,492,North Central (IL),0,0,25,25
2016,9223,North Greenville,1,0,23,24
2016,479,NYU,0,0,27,27
2016,518,Ohio St.,1,0,26,27
2016,525,Olivet,0,0,21,21
2016,539,Penn St.,1,2,26,29
2016,25719,Penn St.-Altoona,0,0,26,26
2016,538,Penn St.-Behrend,0,0,24,24
2016,541,Pepperdine,1,0,22,23
2016,542,Pfeiffer,1,0,21,22
2016,554,Princeton,0,1,21,22
2016,30029,Purchase,0,0,28,28
2016,561,Quincy,0,3,35,38
2016,564,Ramapo,0,0,35,35
2016,569,Regis (MA),0,0,26,26
2016,18422,Rivier,0,0,30,30
2016,586,Rust,0,1,9,10
2016,589,Rutgers-Newark,0,0,28,28
2016,590,Sacred Heart,0,3,23,26
2016,11036,Sage Colleges,0,0,33,33
2016,600,Saint Francis (PA),0,2,26,28
2016,30163,Sarah Lawrence,0,0,22,22
2016,657,Southern California,0,1,25,26
2016,1379,Southern Vt.,0,0,27,27
2016,673,Springfield,0,0,30,30
2016,30072,St. Joseph's (Brkln),0,0,23,23
2016,674,Stanford,1,0,23,24
2016,675,Staten Island,0,0,27,27
2016,679,Stevens,0,0,30,30
2016,21852,Stevenson,0,0,31,31
2016,475,SUNY New Paltz,0,0,30,30
2016,9500,SUNY Poly,0,0,29,29
2016,707,Thiel,0,0,18,18
2016,109,UC Irvine,1,1,28,30
2016,112,UC San Diego,1,1,26,28
2016,104,UC Santa Barbara,4,1,23,28
2016,113,UC Santa Cruz,1,0,24,25
2016,110,UCLA,2,0,26,28
2016,737,Vassar,0,0,32,32
2016,761,Wells,0,0,25,25
2016,762,Wentworth,0,0,29,29
2016,12973,Wilson,0,0,20,20
2016,806,Wittenberg,0,0,25,25
2016,814,Yeshiva,0,0,24,24
2016,2730,York (NY),0,0,29,29
