year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2009,Albertus Magnus,2798,Rivier,18422,01/30/2009,0,3,Home,,-,73
2009,Albertus Magnus,2798,Emerson,214,01/31/2009,0,3,Away,,-,0
2009,Albertus Magnus,2798,Johnson & Wales (RI),22626,01/31/2009,0,3,Neutral,"Boston, MA",-,0
2009,Albertus Magnus,2798,Yeshiva,814,02/05/2009,0,3,Away,,-,0
2009,Albertus Magnus,2798,Mount Ida,27901,02/08/2009,0,3,Away,,-,0
2009,Albertus Magnus,2798,Emmanuel (MA),215,02/11/2009,0,3,Away,,-,0
2009,Albertus Magnus,2798,Rivier,18422,02/21/2009,0,3,Away,,-,0
2009,Albertus Magnus,2798,Medgar Evers,403,02/24/2009,3,1,Away,,-,0
2009,Albertus Magnus,2798,Lasell,8486,02/25/2009,0,3,Away,,-,61
2009,Albertus Magnus,2798,Lasell,8486,03/03/2009,0,3,Home,,-,27
2009,Albertus Magnus,2798,Emmanuel (MA),215,03/05/2009,0,3,Home,,-,31
2009,Albertus Magnus,2798,Johnson & Wales (RI),22626,03/14/2009,0,3,Away,,-,50
2009,Albertus Magnus,2798,Emerson,214,03/14/2009,0,3,Home,,-,0
2009,Albertus Magnus,2798,St. Joseph's (Brkln),30072,03/15/2009,3,0,Home,,-,25
2009,Albertus Magnus,2798,Mount Ida,27901,03/21/2009,0,3,Home,,-,73
2009,Albertus Magnus,2798,MIT,398,03/21/2009,0,3,Home,,-,57
2009,Albertus Magnus,2798,Yeshiva,814,03/22/2009,0,3,Home,,-,36
2009,Albertus Magnus,2798,York (NY),2730,01/27/2010,0,3,Away,,-,50
2009,Albertus Magnus,2798,Yeshiva,814,01/31/2010,0,3,Away,,-,25
2009,Albertus Magnus,2798,Bard,962,01/31/2010,0,3,Neutral,Yeshiva University,-,50
2009,Albertus Magnus,2798,Lasell,8486,02/02/2010,0,3,Away,,-,78
2009,Albertus Magnus,2798,Mount Ida,27901,02/06/2010,0,3,Home,,-,37
2009,Albertus Magnus,2798,Rivier,18422,02/07/2010,0,3,Home,,-,49
2009,Albertus Magnus,2798,Rivier,18422,02/07/2010,0,3,Home,,-,43
2009,Albertus Magnus,2798,Regis (MA),569,02/09/2010,2,3,Away,,2 Sets,0
2009,Albertus Magnus,2798,Emmanuel (MA),215,02/13/2010,0,3,Neutral,"West Haven, Conn.",-,23
2009,Albertus Magnus,2798,New Haven,470,02/13/2010,0,3,Away,,-,28
2009,Albertus Magnus,2798,St. Joseph's (Brkln),30072,02/19/2010,0,3,Away,,-,42
2009,Albertus Magnus,2798,Lasell,8486,02/20/2010,0,3,Home,,-,37
2009,Albertus Magnus,2798,Regis (MA),569,02/24/2010,2,3,Home,,2 Sets,43
2009,Albertus Magnus,2798,Emerson,214,02/28/2010,0,3,Home,,-,37
2009,Albertus Magnus,2798,Emerson,214,03/13/2010,0,3,Away,,-,0
2009,Albertus Magnus,2798,Johnson & Wales (RI),22626,03/13/2010,0,3,Away,,-,0
2009,Albertus Magnus,2798,Johnson & Wales (RI),22626,03/14/2010,0,3,Home,,-,23
2009,Albertus Magnus,2798,Emmanuel (MA),215,03/20/2010,0,3,Away,,-,0
2009,Albertus Magnus,2798,Lesley,24317,03/20/2010,0,3,Away,,-,0
2009,Ball St.,47,Stanford,674,01/17/2009,0,3,Home,,-,"3,729"
2009,Ball St.,47,Penn St.,539,01/23/2009,1,3,Away,,1 Sets,"1,013"
2009,Ball St.,47,Saint Francis (PA),600,01/24/2009,1,3,Away,,1 Sets,503
2009,Ball St.,47,Lewis,354,01/30/2009,3,0,Home,,-,"1,507"
2009,Ball St.,47,George Mason,248,02/05/2009,0,3,Home,,-,706
2009,Ball St.,47,Rutgers-Newark,589,02/06/2009,3,0,Home,,-,726
2009,Ball St.,47,Milwaukee Engr.,20220,02/13/2009,3,0,Home,,-,816
2009,Ball St.,47,Milwaukee Engr.,20220,02/20/2009,3,0,Away,,-,188
2009,Ball St.,47,Carthage,121,02/21/2009,3,0,Away,,-,475
2009,Ball St.,47,IPFW,308,02/27/2009,3,0,Home,,-,"1,266"
2009,Ball St.,47,Loyola Chicago,371,02/28/2009,3,2,Home,,2 Sets,"1,377"
2009,Ball St.,47,Quincy,561,03/05/2009,3,1,Away,,1 Sets,150
2009,Ball St.,47,Grand Canyon,1104,03/07/2009,3,1,Away,,1 Sets,210
2009,Ball St.,47,Grand Canyon,1104,03/08/2009,3,0,Away,,-,157
2009,Ball St.,47,Ohio St.,518,03/11/2009,2,3,Away,,2 Sets,572
2009,Ball St.,47,Lewis,354,03/13/2009,2,3,Away,,2 Sets,663
2009,Ball St.,47,Loyola Chicago,371,03/14/2009,2,3,Away,,2 Sets,875
2009,Ball St.,47,Carthage,121,03/17/2009,3,0,Home,,-,429
2009,Ball St.,47,Rutgers-Newark,589,03/20/2009,3,1,Away,,1 Sets,213
2009,Ball St.,47,George Mason,248,03/21/2009,3,2,Away,,2 Sets,482
2009,Ball St.,47,Ohio St.,518,03/27/2009,2,3,Home,,2 Sets,"1,217"
2009,Ball St.,47,Quincy,561,03/28/2009,3,0,Home,,-,531
2009,Ball St.,47,IPFW,308,04/11/2009,3,2,Away,,2 Sets,915
2009,Ball St.,47,Penn St.,539,04/17/2009,0,3,Home,,-,"1,061"
2009,Ball St.,47,Saint Francis (PA),600,04/18/2009,3,1,Home,,1 Sets,563
2009,Ball St.,47,Quincy,561,04/25/2009,3,0,Home,,-,413
2009,Ball St.,47,Lewis,354,04/30/2009,3,2,Neutral,"Columbus, OH",2 Sets,0
2009,Ball St.,47,Ohio St.,518,05/02/2009,0,3,Away,,-,610
2009,Bard,962,SUNYIT,9500,01/22/2009,3,1,Away,,1 Sets,75
2009,Bard,962,City Tech,8580,01/24/2009,3,0,Neutral,"Brooklyn, NY",-,50
2009,Bard,962,Medgar Evers,403,01/24/2009,3,0,Away,,-,50
2009,Bard,962,Mt. St. Vincent,451,01/29/2009,0,3,Home,,-,50
2009,Bard,962,Lehman,279,01/31/2009,3,2,Away,,2 Sets,75
2009,Bard,962,Yeshiva,814,02/01/2009,3,0,Home,,-,50
2009,Bard,962,CCNY,480,02/01/2009,3,1,Home,,1 Sets,50
2009,Bard,962,SUNY New Paltz,475,02/04/2009,0,3,Away,,-,50
2009,Bard,962,Lancaster Bible,,02/07/2009,3,1,Home,,1 Sets,50
2009,Bard,962,Polytechnic (NY),481,02/07/2009,3,0,Home,,-,50
2009,Bard,962,Purchase St.,30029,02/11/2009,1,3,Away,,1 Sets,0
2009,Bard,962,Brooklyn,79,02/14/2009,3,1,Home,,1 Sets,50
2009,Bard,962,Phila. Biblical,1305,02/14/2009,0,3,Home,,-,50
2009,Bard,962,Ramapo,564,02/19/2009,0,3,Home,,-,75
2009,Bard,962,Yeshiva,814,02/22/2009,3,0,Away,,-,50
2009,Bard,962,SUNY New Paltz,475,02/22/2009,0,3,Neutral,"New York, NY",-,50
2009,Bard,962,Vassar,737,02/25/2009,0,3,Away,,-,75
2009,Bard,962,Mount Ida,27901,02/27/2009,3,1,Home,,1 Sets,50
2009,Bard,962,Lasell,8486,02/28/2009,0,3,Home,,-,50
2009,Bard,962,Polytechnic (NY),481,02/28/2009,3,0,Home,,-,50
2009,Bard,962,Purchase St.,30029,03/03/2009,3,0,Home,,-,50
2009,Bard,962,MIT,398,03/07/2009,0,3,Away,,-,100
2009,Bard,962,Lasell,8486,03/07/2009,1,3,Neutral,"Cambridge, MA",1 Sets,75
2009,Bard,962,Emmanuel (MA),215,03/08/2009,0,3,Neutral,"Cambridge, MA",-,75
2009,Bard,962,Mount Ida,27901,03/08/2009,3,0,Neutral,"Cambridge, MA",-,75
2009,Bard,962,New Jersey City,319,03/10/2009,2,3,Home,,2 Sets,75
2009,Bard,962,Mt. St. Vincent,451,03/11/2009,1,3,Away,,1 Sets,47
2009,Bard,962,Purchase St.,30029,03/15/2009,3,1,Neutral,"Riverdale, NY",1 Sets,30
2009,Bard,962,Mt. St. Vincent,451,03/15/2009,1,3,Away,,1 Sets,35
2009,Bard,962,Stevens,679,03/18/2009,1,3,Home,,1 Sets,50
2009,Bard,962,Stevenson,21852,03/21/2009,0,3,Away,,-,50
2009,Bard,962,Lehman,279,03/21/2009,3,1,Neutral,"Stevenson, MD",1 Sets,50
2009,Baruch,58,Medaille,23725,01/16/2009,1,3,Neutral,"Milwaukee, WI",1 Sets,123
2009,Baruch,58,Milwaukee Engr.,20220,01/17/2009,3,2,Away,,2 Sets,108
2009,Baruch,58,Endicott,8981,01/17/2009,3,0,Neutral,"Milwaukee, WI",-,42
2009,Baruch,58,Carthage,121,01/18/2009,3,1,Away,,1 Sets,100
2009,Baruch,58,Rivier,18422,01/18/2009,0,3,Neutral,"Milwaukee, WI",-,47
2009,Baruch,58,D'Youville,1059,01/24/2009,3,0,Neutral,"Utica, NY",-,35
2009,Baruch,58,SUNYIT,9500,01/24/2009,3,0,Away,,-,55
2009,Baruch,58,Hilbert,8398,01/24/2009,3,0,Neutral,"Utica, NY",-,45
2009,Baruch,58,New Jersey City,319,01/27/2009,3,0,Away,,-,65
2009,Baruch,58,Phila. Biblical,1305,01/29/2009,1,3,Away,,1 Sets,120
2009,Baruch,58,Stevenson,21852,01/30/2009,3,1,Away,,1 Sets,76
2009,Baruch,58,Mt. St. Vincent,451,01/31/2009,3,0,Neutral,"Stevenson, MD",-,43
2009,Baruch,58,King (TN),30051,01/31/2009,1,3,Neutral,"Stevenson, MD",-2 Sets,0
2009,Baruch,58,CCNY,480,02/03/2009,3,0,Home,,-,62
2009,Baruch,58,Lehman,279,02/07/2009,3,0,Neutral,"Jamaica, NY",-,70
2009,Baruch,58,York (NY),2730,02/07/2009,3,0,Away,,-,30
2009,Baruch,58,Medgar Evers,403,02/07/2009,3,0,Neutral,"Jamaica, NY",-,40
2009,Baruch,58,City Tech,8580,02/10/2009,3,0,Home,,-,38
2009,Baruch,58,Brooklyn,79,02/12/2009,3,0,Home,,-,27
2009,Baruch,58,Rivier,18422,02/14/2009,1,3,Neutral,"Beverly, MA",1 Sets,51
2009,Baruch,58,SUNYIT,9500,02/14/2009,3,0,Neutral,"Beverly, MA",-,42
2009,Baruch,58,Emmanuel (MA),215,02/15/2009,1,3,Neutral,"Beverly, MA",1 Sets,46
2009,Baruch,58,MIT,398,02/15/2009,2,3,Neutral,"Beverly, MA",2 Sets,38
2009,Baruch,58,Ramapo,564,02/17/2009,2,3,Home,,2 Sets,138
2009,Baruch,58,York (NY),2730,02/19/2009,3,0,Home,,-,41
2009,Baruch,58,Polytechnic (NY),481,02/19/2009,3,0,Home,,-,37
2009,Baruch,58,CCNY,480,02/21/2009,3,0,Neutral,"New York, NY",-,44
2009,Baruch,58,Hunter,292,02/21/2009,3,2,Away,,2 Sets,120
2009,Baruch,58,New Haven,470,02/24/2009,3,0,Home,,-,25
2009,Baruch,58,Medgar Evers,403,02/26/2009,3,0,Home,,-,27
2009,Baruch,58,Stevens,679,02/27/2009,0,3,Home,,-,47
2009,Baruch,58,Mt. St. Vincent,451,03/01/2009,3,0,Away,,-,25
2009,Baruch,58,City Tech,8580,03/03/2009,3,0,Away,,-,25
2009,Baruch,58,Brooklyn,79,03/07/2009,3,0,Away,,-,0
2009,Baruch,58,Hunter,292,03/10/2009,3,1,Home,,1 Sets,327
2009,Baruch,58,SUNY New Paltz,475,03/12/2009,3,1,Away,,1 Sets,235
2009,Baruch,58,Lehman,279,03/17/2009,3,0,Home,,-,48
2009,Baruch,58,Elms,532,03/21/2009,3,1,Away,,1 Sets,41
2009,Baruch,58,Daniel Webster,2691,03/21/2009,3,0,Neutral,"Chicopee, MA",-,33
2009,Baruch,58,Medgar Evers,403,03/24/2009,3,0,Home,,-,34
2009,Baruch,58,York (NY),2730,03/27/2009,3,0,Home,,-,86
2009,Baruch,58,Hunter,292,03/27/2009,3,1,Home,,1 Sets,0
2009,Baruch,58,Medaille,23725,04/03/2009,3,0,Neutral,"Cambridge, MA",-,25
2009,Baruch,58,Rivier,18422,04/04/2009,3,2,Neutral,"Cambridge, MA",2 Sets,0
2009,Baruch,58,Stevens,679,04/04/2009,1,3,Neutral,"Cambridge, MA",1 Sets,75
2009,Brooklyn,79,New Jersey City,319,01/29/2009,0,3,Away,,-,30
2009,Brooklyn,79,Purchase St.,30029,02/02/2009,0,3,Away,,-,75
2009,Brooklyn,79,City Tech,8580,02/03/2009,1,3,Home,,1 Sets,47
2009,Brooklyn,79,Lehman,279,02/07/2009,3,0,Neutral,"Jamaica, NY",-,75
2009,Brooklyn,79,CCNY,480,02/07/2009,1,3,Neutral,"Jamaica, NY",1 Sets,0
2009,Brooklyn,79,Medgar Evers,403,02/10/2009,3,0,Away,,-,30
2009,Brooklyn,79,Baruch,58,02/12/2009,0,3,Away,,-,27
2009,Brooklyn,79,Bard,962,02/14/2009,1,3,Away,,1 Sets,50
2009,Brooklyn,79,Phila. Biblical,1305,02/14/2009,0,3,Neutral,"Annandale, NY",-,30
2009,Brooklyn,79,New Jersey City,319,02/17/2009,1,3,Home,,1 Sets,22
2009,Brooklyn,79,Hunter,292,02/19/2009,0,3,Home,,-,46
2009,Brooklyn,79,York (NY),2730,02/21/2009,0,3,Neutral,"New York, NY",-,55
2009,Brooklyn,79,City Tech,8580,02/21/2009,0,3,Neutral,"New York, NY",-,10
2009,Brooklyn,79,Lehman,279,02/26/2009,1,3,Away,,1 Sets,60
2009,Brooklyn,79,Medgar Evers,403,03/03/2009,3,0,Home,,-,30
2009,Brooklyn,79,Polytechnic (NY),481,03/05/2009,3,0,Away,,-,50
2009,Brooklyn,79,Hunter,292,03/07/2009,3,0,Neutral,"New York, NY",-,0
2009,Brooklyn,79,Baruch,58,03/07/2009,0,3,Home,,-,0
2009,Brooklyn,79,York (NY),2730,03/10/2009,3,2,Away,,2 Sets,65
2009,Brooklyn,79,St. Joseph's (Brkln),30072,03/12/2009,3,0,Home,,-,49
2009,Brooklyn,79,CCNY,480,03/17/2009,2,3,Away,,2 Sets,50
2009,Brooklyn,79,City Tech,8580,03/24/2009,1,3,Away,,1 Sets,0
2009,BYU,77,Stanford,674,01/09/2009,0,3,Neutral,"Santa Barbara, CA",-,0
2009,BYU,77,UC Irvine,109,01/09/2009,1,3,Neutral,"Santa Barbara, CA",1 Sets,0
2009,BYU,77,Pacific,534,01/10/2009,3,0,Home,"Santa Barbara, CA",-,88
2009,BYU,77,Cal Baptist,,01/15/2009,2,3,Home,,2 Sets,"2,703"
2009,BYU,77,Lewis,354,01/17/2009,3,1,Home,,1 Sets,"2,729"
2009,BYU,77,Hawaii,277,01/22/2009,3,1,Home,,1 Sets,"1,778"
2009,BYU,77,Hawaii,277,01/23/2009,3,0,Home,,-,"2,836"
2009,BYU,77,UC Santa Barbara,104,01/30/2009,2,3,Away,,2 Sets,315
2009,BYU,77,UC Santa Barbara,104,01/31/2009,3,2,Away,,2 Sets,351
2009,BYU,77,Southern California,657,02/06/2009,1,3,Away,,1 Sets,400
2009,BYU,77,Southern California,657,02/07/2009,2,3,Away,,2 Sets,425
2009,BYU,77,UC San Diego,112,02/20/2009,3,0,Home,,-,"2,320"
2009,BYU,77,UC San Diego,112,02/21/2009,3,0,Home,,-,"2,142"
2009,BYU,77,Pacific,534,02/27/2009,3,1,Away,,1 Sets,330
2009,BYU,77,Pacific,534,02/28/2009,3,0,Away,,-,302
2009,BYU,77,Cal St. Northridge,101,03/05/2009,0,3,Away,,-,515
2009,BYU,77,Cal St. Northridge,101,03/06/2009,0,3,Away,,-,778
