year,team_id,team_name,wins,losses,ties,total_games
2012,2798,Albertus Magnus,19,10,0,29
2012,47,Ball St.,14,12,0,26
2012,962,Bard,9,20,0,29
2012,15646,Barton,0,17,0,17
2012,58,Baruch,24,17,0,41
2012,79,Brooklyn,10,14,0,24
2012,77,BYU,24,7,0,31
2012,1305,Cairn,12,22,0,34
2012,30135,California Baptist,12,16,0,28
2012,121,Carthage,29,6,0,35
2012,480,CCNY,9,23,0,32
2012,101,CSUN,12,18,0,30
2012,1059,D'Youville,13,16,0,29
2012,2691,Daniel Webster,14,8,0,22
2012,203,East. Mennonite,11,14,0,25
2012,213,Elmira,22,18,0,40
2012,532,Elms,20,8,0,28
2012,214,Emerson,10,15,0,25
2012,215,Emmanuel (MA),17,12,0,29
2012,8981,Endicott,17,15,0,32
2012,11538,Fontbonne,5,27,0,32
2012,248,George Mason,13,17,0,30
2012,1104,Grand Canyon,15,17,0,32
2012,275,Harvard,18,6,0,24
2012,277,Hawaii,7,20,0,27
2012,8398,Hilbert,6,21,0,27
2012,292,Hunter,26,9,0,35
2012,308,IPFW,13,15,0,28
2012,321,John Jay,4,17,0,21
2012,22626,Johnson & Wales (RI),17,17,0,34
2012,325,Juniata,28,11,0,39
2012,329,Kean,25,11,0,36
2012,30051,King (TN),10,20,0,30
2012,30085,Lancaster Bible,6,17,0,23
2012,8486,Lasell,10,15,0,25
2012,13302,Lees-McRae,11,10,0,21
2012,279,Lehman,14,13,0,27
2012,24317,Lesley,2,16,0,18
2012,354,Lewis,26,7,0,33
2012,1174,Limestone,14,11,0,25
2012,30136,Lindenwood (MO),19,13,0,32
2012,99,Long Beach St.,15,15,0,30
2012,371,Loyola Chicago,19,12,0,31
2012,23725,Medaille,25,9,0,34
2012,403,Medgar Evers,0,26,0,26
2012,398,MIT,26,9,0,35
2012,27901,Mount Ida,1,23,0,24
2012,1245,Mount Olive,17,14,0,31
2012,20220,MSOE,18,14,0,32
2012,8567,Mt. St. Joseph,4,21,0,25
2012,451,Mt. St. Vincent,11,16,0,27
2012,461,Nazareth,27,9,0,36
2012,319,New Jersey City,14,17,0,31
2012,21772,Newbury,8,17,0,25
2012,471,NJIT,12,17,0,29
2012,479,NYU,20,9,0,29
2012,518,Ohio St.,21,9,0,30
2012,2716,P.R.-Rio Piedras,1,1,0,2
2012,534,Pacific,8,20,0,28
2012,539,Penn St.,23,6,0,29
2012,538,Penn St.-Behrend,10,18,0,28
2012,541,Pepperdine,14,15,0,29
2012,542,Pfeiffer,21,6,0,27
2012,481,Polytechnic (NY),14,14,0,28
2012,554,Princeton,13,10,0,23
2012,30029,Purchase,2,19,0,21
2012,561,Quincy,18,15,0,33
2012,564,Ramapo,21,13,0,34
2012,569,Regis (MA),1,18,0,19
2012,18422,Rivier,26,9,0,35
2012,586,Rust,2,27,0,29
2012,589,Rutgers-Newark,10,15,0,25
2012,590,Sacred Heart,6,22,0,28
2012,11036,Sage Colleges,17,10,0,27
2012,600,Saint Francis (PA),12,15,0,27
2012,30163,Sarah Lawrence,3,14,0,17
2012,657,Southern California,24,6,0,30
2012,1379,Southern Vt.,12,19,0,31
2012,673,Springfield,33,5,0,38
2012,30072,St. Joseph's (Brkln),6,13,0,19
2012,674,Stanford,22,7,0,29
2012,679,Stevens,28,8,0,36
2012,21852,Stevenson,20,13,0,33
2012,475,SUNY New Paltz,19,11,0,30
2012,9500,SUNY Poly,3,28,0,31
2012,707,Thiel,16,18,0,34
2012,109,UC Irvine,26,5,0,31
2012,112,UC San Diego,9,19,0,28
2012,104,UC Santa Barbara,7,19,0,26
2012,113,UC Santa Cruz,17,7,0,24
2012,110,UCLA,22,8,0,30
2012,737,Vassar,19,11,0,30
2012,1029,Washington Adventist,2,7,1,10
2012,761,Wells,1,19,0,20
2012,762,Wentworth,13,16,0,29
2012,814,Yeshiva,13,18,0,31
2012,2730,York (NY),19,14,0,33
