year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2015,Albertus Magnus,2798,Mt. St. Vincent,451,01/24/2015,1,3,Away,,1 Sets,55
2015,Albertus Magnus,2798,York (NY),2730,01/24/2015,3,2,Neutral,"Riverdale, N.Y.",-,25
2015,Albertus Magnus,2798,Wentworth,762,01/29/2015,0,3,Away,,-,75
2015,Albertus Magnus,2798,Johnson & Wales (RI),22626,02/08/2015,0,3,Home,,-,100
2015,Albertus Magnus,2798,CCNY,480,02/13/2015,1,3,Away,,1 Sets,100
2015,Albertus Magnus,2798,Newbury,21772,02/23/2015,0,3,Away,,-,49
2015,Albertus Magnus,2798,Emmanuel (MA),215,02/25/2015,0,3,Home,,-,122
2015,Albertus Magnus,2798,Mount Ida,27901,03/03/2015,3,2,Away,,2 Sets,109
2015,Albertus Magnus,2798,Rivier,18422,03/17/2015,0,3,Away,,-,50
2015,Albertus Magnus,2798,Emerson,214,03/19/2015,0,3,Home,,-,50
2015,Albertus Magnus,2798,Wentworth,762,03/21/2015,0,3,Home,,-,50
2015,Albertus Magnus,2798,Mount Ida,27901,03/21/2015,3,1,Home,,1 Sets,100
2015,Albertus Magnus,2798,Lasell,8486,03/26/2015,0,3,Home,,-,55
2015,Albertus Magnus,2798,Rivier,18422,03/28/2015,0,3,Neutral,"Boston, Mass.",-,25
2015,Albertus Magnus,2798,Emmanuel (MA),215,03/28/2015,0,3,Away,,-,50
2015,Albertus Magnus,2798,Johnson & Wales (RI),22626,03/31/2015,0,3,Away,,-,93
2015,Albertus Magnus,2798,Emerson,214,04/04/2015,0,3,Away,,-,75
2015,Albertus Magnus,2798,Lasell,8486,04/04/2015,0,3,Neutral,Emerson,-,120
2015,Ball St.,47,Mount Olive,1245,01/09/2015,3,1,Away,,1 Sets,586
2015,Ball St.,47,Barton,15646,01/10/2015,3,0,Away,,-,110
2015,Ball St.,47,Penn St.,539,01/16/2015,3,2,Home,,2 Sets,"1,513"
2015,Ball St.,47,Saint Francis (PA),600,01/17/2015,3,1,Home,,1 Sets,805
2015,Ball St.,47,Harvard,275,01/23/2015,0,3,Away,,-,152
2015,Ball St.,47,Sacred Heart,590,01/24/2015,3,0,Away,,-,105
2015,Ball St.,47,Quincy,561,01/30/2015,3,0,Home,,-,890
2015,Ball St.,47,Lindenwood (MO),30136,01/31/2015,3,0,Home,,-,731
2015,Ball St.,47,IPFW,308,02/05/2015,2,3,Home,,2 Sets,983
2015,Ball St.,47,George Mason,248,02/07/2015,0,3,Home,,-,573
2015,Ball St.,47,Lewis,354,02/12/2015,0,3,Home,,-,812
2015,Ball St.,47,Loyola Chicago,371,02/14/2015,0,3,Away,,-,552
2015,Ball St.,47,McKendree,30138,02/20/2015,3,0,Home,,-,942
2015,Ball St.,47,Ohio St.,518,02/21/2015,3,0,Home,,-,"1,157"
2015,Ball St.,47,BYU,77,02/27/2015,0,3,Away,,-,"2,675"
2015,Ball St.,47,BYU,77,02/28/2015,0,3,Away,,-,"2,890"
2015,Ball St.,47,UC Irvine,109,03/06/2015,0,3,Away,,-,738
2015,Ball St.,47,UC San Diego,112,03/07/2015,3,0,Away,,-,136
2015,Ball St.,47,Grand Canyon,1104,03/13/2015,2,3,Home,,2 Sets,614
2015,Ball St.,47,Grand Canyon,1104,03/14/2015,3,0,Home,,-,851
2015,Ball St.,47,Princeton,554,03/18/2015,3,2,Home,,2 Sets,787
2015,Ball St.,47,Lindenwood (MO),30136,03/20/2015,0,3,Away,,-,144
2015,Ball St.,47,Quincy,561,03/21/2015,2,3,Away,,2 Sets,377
2015,Ball St.,47,Lewis,354,03/26/2015,0,3,Away,,-,878
2015,Ball St.,47,Loyola Chicago,371,03/28/2015,0,3,Home,,-,679
2015,Ball St.,47,IPFW,308,04/04/2015,0,3,Away,,-,"1,306"
2015,Ball St.,47,Ohio St.,518,04/09/2015,0,3,Away,,-,440
2015,Ball St.,47,McKendree,30138,04/11/2015,3,1,Away,,1 Sets,267
2015,Ball St.,47,Ohio St.,518,04/24/2015,0,3,Away,,-,446
2015,Bard,962,SUNY Poly,9500,01/23/2015,0,3,Away,,-,67
2015,Bard,962,Wentworth,762,01/23/2015,0,3,Neutral,"Marcy, N.Y.",-,67
2015,Bard,962,Mount Ida,27901,01/24/2015,3,0,Neutral,"Marcy, N.Y.",-,45
2015,Bard,962,Elms,532,01/24/2015,0,3,Neutral,"Marcy, N.Y.",-,40
2015,Bard,962,MIT,398,01/29/2015,0,3,Home,,-,65
2015,Bard,962,Medgar Evers,403,01/31/2015,3,0,Away,,-,50
2015,Bard,962,Vassar,737,02/04/2015,0,3,Home,,-,100
2015,Bard,962,Keuka,1159,02/06/2015,1,3,Away,,-,200
2015,Bard,962,Regis (MA),569,02/07/2015,0,3,Neutral,"Keuka Park, N.Y.",-,23
2015,Bard,962,SUNY Poly,9500,02/07/2015,0,3,Neutral,"Keuka Park, N.Y.",-,23
2015,Bard,962,Southern Vt.,1379,02/10/2015,0,3,Home,,-,90
2015,Bard,962,Nazareth,461,02/14/2015,0,3,Away,,-,67
2015,Bard,962,Stevens,679,02/14/2015,0,3,Neutral,Nazareth College,-,52
2015,Bard,962,Yeshiva,814,02/17/2015,3,1,Home,,1 Sets,80
2015,Bard,962,Mt. St. Vincent,451,02/20/2015,0,3,Home,,-,40
2015,Bard,962,Staten Island,675,02/20/2015,3,0,Home,,-,40
2015,Bard,962,CCNY,480,02/21/2015,3,1,Home,,1 Sets,200
2015,Bard,962,Lehman,279,02/24/2015,0,3,Home,,-,75
2015,Bard,962,Elms,532,02/26/2015,3,1,Home,,1 Sets,75
2015,Bard,962,Sarah Lawrence,30163,03/04/2015,3,0,Away,,-,53
2015,Bard,962,Penn St.-Behrend,538,03/07/2015,0,3,Home,,-,50
2015,Bard,962,NYU,479,03/07/2015,0,3,Home,,-,50
2015,Bard,962,Purchase,30029,03/10/2015,3,0,Away,,-,26
2015,Bard,962,Sage Colleges,11036,03/25/2015,1,3,Away,,1 Sets,73
2015,Bard,962,Elmira,213,03/29/2015,0,3,Neutral,"New Paltz, NY",-,40
2015,Bard,962,SUNY New Paltz,475,03/29/2015,0,3,Away,,-,60
2015,Bard,962,Vassar,737,04/01/2015,0,3,Away,,-,40
2015,Bard,962,Endicott,8981,04/03/2015,0,3,Neutral,"Cambridge, Mass.",-,25
2015,Bard,962,MIT,398,04/04/2015,0,3,Away,,-,55
2015,Bard,962,Lehman,279,04/04/2015,3,1,Neutral,"Cambridge, Mass.",1 Sets,30
2015,Barton,15646,Ball St.,47,01/10/2015,0,3,Home,,-,110
2015,Barton,15646,Pfeiffer,542,01/14/2015,2,3,Home,,2 Sets,140
2015,Barton,15646,Emmanuel (GA),30193,01/16/2015,3,0,Home,,-,107
2015,Barton,15646,North Greenville,9223,01/17/2015,3,0,Home,,-,158
2015,Barton,15646,Erskine,1072,01/23/2015,1,3,Away,,1 Sets,96
2015,Barton,15646,Limestone,1174,01/24/2015,1,3,Away,,1 Sets,100
2015,Barton,15646,Lewis,354,01/30/2015,0,3,Away,,-,581
2015,Barton,15646,Loyola Chicago,371,01/31/2015,0,3,Away,,-,452
2015,Barton,15646,King (TN),30051,02/06/2015,2,3,Away,,2 Sets,147
2015,Barton,15646,Lees-McRae,13302,02/07/2015,3,1,Away,,1 Sets,42
2015,Barton,15646,Coker,1023,02/10/2015,3,0,Away,,-,134
2015,Barton,15646,Erskine,1072,02/12/2015,1,3,Home,,1 Sets,320
2015,Barton,15646,Mount Olive,1245,02/14/2015,1,3,Away,,1 Sets,169
2015,Barton,15646,Limestone,1174,02/21/2015,3,0,Home,,-,198
2015,Barton,15646,Emmanuel (GA),30193,02/27/2015,3,1,Away,,-,130
2015,Barton,15646,North Greenville,9223,02/28/2015,3,0,Away,,-,75
2015,Barton,15646,Belmont Abbey,2683,03/03/2015,3,2,Away,,2 Sets,150
2015,Barton,15646,Grand Canyon,1104,03/06/2015,2,3,Away,,2 Sets,106
2015,Barton,15646,Concordia Irvine,30199,03/06/2015,2,3,Neutral,"Phoenix, AZ",2 Sets,63
2015,Barton,15646,Concordia Irvine,30199,03/07/2015,3,2,Neutral,"Phoenix, AZ",2 Sets,33
2015,Barton,15646,Grand Canyon,1104,03/07/2015,0,3,Away,,-,103
2015,Barton,15646,Sacred Heart,590,03/13/2015,2,3,Away,,2 Sets,84
2015,Barton,15646,Saint Francis (PA),600,03/14/2015,0,3,Away,,-,169
2015,Barton,15646,King (TN),30051,03/20/2015,3,2,Home,,2 Sets,284
2015,Barton,15646,Lees-McRae,13302,03/21/2015,3,2,Home,,2 Sets,73
2015,Barton,15646,Belmont Abbey,2683,03/27/2015,2,3,Home,,2 Sets,77
2015,Barton,15646,Mount Olive,1245,04/01/2015,2,3,Home,,2 Sets,114
2015,Barton,15646,Coker,1023,04/04/2015,3,1,Home,,1 Sets,46
2015,Barton,15646,Charleston (WV),1013,04/04/2015,3,0,Home,,-,77
2015,Barton,15646,Pfeiffer,542,04/14/2015,2,3,Away,,2 Sets,103
2015,Barton,15646,Erskine,1072,04/18/2015,0,3,Away,,-,109
2015,Baruch,58,Juniata,325,01/23/2015,1,3,Away,,1 Sets,800
2015,Baruch,58,Elmira,213,01/23/2015,3,2,Neutral,Juniata,2 Sets,50
2015,Baruch,58,Ramapo,564,02/03/2015,3,2,Away,,2 Sets,130
2015,Baruch,58,Brooklyn,79,02/07/2015,3,0,Neutral,"New York, NY",-,0
2015,Baruch,58,Staten Island,675,02/07/2015,3,0,Neutral,"New York, NY",-,0
2015,Baruch,58,York (NY),2730,02/11/2015,3,0,Home,,-,37
2015,Baruch,58,Kean,329,02/12/2015,0,3,Home,,-,307
2015,Baruch,58,Hunter,292,02/16/2015,2,3,Away,,2 Sets,134
2015,Baruch,58,Medgar Evers,403,02/16/2015,3,0,Neutral,"New York, NY",-,35
2015,Baruch,58,Staten Island,675,02/19/2015,3,0,Away,,-,24
2015,Baruch,58,NYU,479,02/24/2015,3,1,Away,,1 Sets,91
2015,Baruch,58,Lehman,279,02/26/2015,3,0,Home,,-,55
