game_id	section_id	player_id	player_name	player_url	position	s	ms	kills	errors	total_attacks	pct	assists	aces	serr	digs	rerr	block_solos	block_assists	berr	pts	bhe
3728267	0	1418397	Scalia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418397	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3728267	0	1640984	Tang-Taye, Pierre	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640984	0	3	1	8	8	24	0	0	0	3	5	3	0	4	0	10	1
3728267	0	1307407	Medina, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307407	0	3	1	1	0	7	0	0	0	2	1	0	0	3	0	2	0
3728267	0	1307401	O'Connor, Brennan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307401	0	1	0	0	3	5	0	0	0	0	1	0	0	1	0	0	0
3728267	0	1640981	Hyde, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640981	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0
3728267	0		TEAM		0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3728267	0		Totals		0	3	0	28	18	86	0	26	0	14	27	7	1	12	0	35	1
3728267	0		Total Team Blocks: 7.0																		
3728267	1	1191547	Butch, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191547	0	3	1	8	2	19	0	1	0	3	3	0	0	1	0	8	0
3728267	1	1191551	Hofmann, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191551	0	3	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0
3728267	1	1299557	Lilly, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299557	0	3	0	4	2	7	0	0	0	2	2	0	0	0	0	4	0
3728267	1	1527171	Lisha, Gert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527171	0	3	1	1	0	3	0	31	3	5	2	0	0	4	1	6	0
3728267	1	1191550	Orf, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191550	0	3	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0
3728267	1	1527169	Hodul, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527169	0	2	0	5	4	13	0	0	1	0	0	0	0	6	1	9	0
3728267	1	1084006	Logan, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1084006	0	2	1	10	3	19	0	0	0	1	4	0	1	2	0	12	0
3728267	1	1299556	McCall, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299556	0	2	1	4	3	12	0	1	1	0	5	0	0	2	0	6	0
3728267	1	1527167	Beckmann, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527167	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	2	0
3728267	1	1527168	Brinkerhoff, JB	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527168	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3728267	1	1420434	Schmiegelt, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420434	0	1	1	0	1	2	0	0	1	0	0	0	0	1	0	1	0
3728267	1	1637164	Weiskircher, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637164	0	1	0	3	1	8	0	1	0	1	1	0	0	0	0	3	0
3728267	1		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3728267	1		Totals		0	3	0	36	16	85	0	36	7	14	27	0	2	17	2	53	0
3728267	1		Total Team Blocks: 10.5																		
3801298	0	1421784	Bertran, Luis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421784	0	4	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0
3801298	0	1307055	Burgos, Ramon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307055	0	4	1	11	3	17	0	0	1	1	1	0	0	3	0	13	0
3801298	0	1639070	Harthaller, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639070	0	4	1	6	7	21	0	1	2	4	6	0	0	2	0	9	0
3801298	0	1527139	Quinones, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527139	0	4	0	2	3	6	0	0	0	1	0	1	0	0	0	2	0
3801298	0	1307054	Rivera, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307054	0	4	1	3	0	3	1	42	1	4	2	0	0	2	0	5	1
3801298	0	1307057	Saunders, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307057	0	4	1	6	1	11	0	0	0	0	2	0	0	2	0	7	0
3801298	0	1316154	Golsteyn, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1316154	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3801298	0	1316157	Sellan, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1316157	0	3	1	12	3	18	0	0	1	3	1	0	0	0	0	13	0
3801298	0	1421792	Smalter, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421792	0	3	1	5	4	17	0	0	0	1	1	0	0	0	0	5	0
3801298	0	1639074	Fyfield, Elon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639074	0	2	0	3	0	10	0	0	0	0	2	0	0	1	0	3	0
3801298	0		Team		0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3801298	0		Totals		0	4	0	48	21	103	0	44	5	14	20	3	0	10	0	58	1
3801298	0		Total Team Blocks: 5.0																		
3801298	1	1640470	Fiduccia, Pasquale	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640470	0	4	1	2	0	3	0	49	0	2	7	0	0	2	0	3	0
3801298	1	1640471	Lyman, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640471	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3801298	1	1538206	MacLean, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538206	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3801298	1	1538203	Patterson, Wyatt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538203	0	4	1	9	3	14	0	1	0	2	3	0	1	2	1	11	0
3801298	1	1640467	Rueter, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640467	0	4	1	12	3	21	0	1	1	4	6	2	0	0	0	13	0
3801298	1	1640465	Schmidt, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640465	0	4	1	6	4	12	0	0	0	2	1	0	1	6	2	10	0
3801298	1	1538207	Walker, Maalik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538207	0	4	1	9	7	23	0	1	1	1	2	0	0	5	0	12	0
3801298	1	1640469	Wilcox, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640469	0	4	1	21	3	30	0	1	1	1	4	0	0	1	0	22	0
3801298	1	1640464	Lockwood, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640464	0	2	0	0	0	1	0	2	0	0	4	1	0	0	0	0	0
3801298	1	1538210	Miller, Brice	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538210	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
3801298	1		TEAM		0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3801298	1		Totals		0	4	0	59	20	104	0	56	3	14	28	5	2	16	3	72	0
3801298	1		Total Team Blocks: 10.0																		
3830309	0	1640991	Boehle, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640991	0	5	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0
3830309	0	1418739	Delson, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418739	0	5	1	16	7	31	0	1	0	1	10	2	0	7	3	19	0
3830309	0	1196166	Staahl, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196166	0	5	1	7	1	11	0	2	0	0	0	0	0	10	2	12	0
3830309	0	1418740	Seif, Jonah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418740	0	5	1	3	1	9	0	48	2	1	19	0	0	6	1	8	0
3830309	0	1196167	Donohue, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196167	0	5	1	15	5	65	0	0	0	1	16	0	0	4	0	17	0
3830309	0	1305764	Hardy, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305764	0	5	1	11	3	21	0	0	0	4	1	0	0	6	0	14	0
3830309	0	1305758	Buckley, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305758	0	5	1	3	3	20	0	2	0	1	4	3	0	3	0	4	0
3830309	0	1531201	Curtis, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1531201	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3830309	0		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3830309	0		Totals		0	5	0	55	20	157	0	53	2	8	63	6	0	36	6	75	0
3830309	0		Total Team Blocks: 18.0																		
3830309	1	1525925	Benesh, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1525925	0	5	1	16	2	29	0	3	0	0	6	0	1	2	1	18	0
3830309	1	1417653	Varni, Brooks	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417653	0	5	0	0	0	0	0	2	0	0	15	0	0	0	0	0	0
3830309	1	1299614	Rivera, Cristian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299614	0	5	1	20	10	49	0	0	1	4	12	0	1	1	1	22	0
3830309	1	1637022	Tuileta, Larry	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637022	0	5	1	13	8	39	0	0	0	3	7	0	1	1	0	14	0
3830309	1	1299613	Christenson, Micah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299613	0	5	1	4	0	10	0	68	0	4	16	0	0	1	0	4	0
3830309	1	1299618	Feathers, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299618	0	5	1	10	3	23	0	2	3	2	0	0	0	2	1	14	0
3830309	1	1417655	Slaught, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417655	0	4	0	10	2	24	0	0	2	2	11	1	0	0	0	12	0
3830309	1	1417657	Orenic, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417657	0	3	1	5	6	16	0	0	0	2	4	1	0	2	0	6	0
3830309	1		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3830309	1		Totals		0	5	0	78	31	190	0	75	6	17	71	2	3	9	3	91	0
3830309	1		Total Team Blocks: 7.5																		
3647025	0	1640464	Lockwood, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640464	0	4	0	1	0	1	1	3	0	0	3	2	0	0	0	1	0
3647025	0	1640471	Lyman, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640471	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3647025	0	1538203	Patterson, Wyatt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538203	0	4	1	4	4	10	0	0	0	0	1	0	0	2	0	5	0
3647025	0	1640467	Rueter, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640467	0	4	1	6	6	19	0	0	0	4	5	1	0	0	0	6	0
3647025	0	1640465	Schmidt, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640465	0	4	1	10	1	18	0	0	0	2	0	0	1	1	1	11	1
3647025	0	1538207	Walker, Maalik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538207	0	4	1	12	1	21	0	0	2	4	3	0	0	1	1	14	1
3647025	0	1640469	Wilcox, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640469	0	4	1	8	4	18	0	0	0	2	1	2	0	0	0	8	0
3647025	0	1640466	Zalewski, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640466	0	4	1	1	0	1	1	34	1	2	3	0	0	2	0	3	1
3647025	0	1538210	Miller, Brice	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538210	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3647025	0		TEAM		0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3647025	0		Totals		0	4	0	42	16	88	0	37	4	15	16	7	1	6	2	50	3
3647025	0		Total Team Blocks: 4.0																		
3647025	1	1526534	Blough, Christy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526534	0	4	1	4	0	4	1	47	0	3	5	0	2	2	2	7	0
3647025	1	1639249	Franceschi, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639249	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3647025	1	1301116	Henchy, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1301116	0	4	1	13	1	16	0	1	3	2	6	2	0	0	0	16	0
3647025	1	1191465	Herron, Shawn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191465	0	4	1	9	2	12	0	1	0	1	1	0	1	2	0	11	0
3647025	1	1526531	Johnson, Miles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526531	0	4	1	16	5	26	0	0	1	5	5	0	1	1	1	18	0
3647025	1	1526526	Neary, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526526	0	4	1	4	1	7	0	0	1	6	1	0	0	2	0	6	0
3647025	1	1639254	Szerszen, Nicolas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639254	0	4	1	8	4	19	0	3	2	3	2	1	0	1	0	10	0
3647025	1	1526533	Domecus, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526533	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3647025	1	1639248	Edwards, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639248	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0
3647025	1	1639253	Samarin, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639253	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
3647025	1	1639251	Grasso, Marco	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639251	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3647025	1		TEAM		0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3647025	1		Totals		0	4	0	55	13	85	0	52	7	22	25	4	4	8	3	70	0
3647025	1		Total Team Blocks: 8.0																		
3728268	0	1641959	Schinzing, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641959	0	4	1	1	1	2	0	37	0	4	4	0	1	0	0	2	0
3728268	0	1641978	Suarez, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641978	0	4	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0
3728268	0	1641976	Rhine, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641976	0	4	1	5	4	21	0	0	0	2	9	1	0	0	0	5	0
3728268	0	1641991	Westra, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641991	0	4	1	12	5	30	0	1	0	1	6	1	1	0	0	13	0
3728268	0	1641958	King, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641958	0	4	0	0	0	2	0	1	0	0	16	0	0	0	0	0	0
3728268	0	1641979	Vailu'u, Luuga	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641979	0	4	1	4	4	20	0	0	0	1	3	1	4	0	0	8	0
3728268	0	1641990	McManaway, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641990	0	4	1	12	4	20	0	0	0	4	1	0	2	0	0	14	0
3728268	0	1641975	Jenkins, Silas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641975	0	4	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
3728268	0	1641977	Alcox, Martin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641977	0	3	1	5	1	16	0	0	0	0	5	1	0	0	0	5	0
3728268	0	1645971	Jenkins, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1645971	0	1	0	1	0	2	0	0	0	1	1	0	0	0	0	1	0
3728268	0	1645972	McCoy, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1645972	0	1	0	1	0	2	0	0	0	1	1	0	0	0	0	1	0
3728268	0		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3728268	0		Totals		0	4	0	41	19	118	0	40	0	16	46	7	8	0	0	49	0
3728268	0		Total Team Blocks: 8.0																		
3728268	1	1639528	Rivera, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639528	0	4	1	3	0	5	0	53	2	2	1	0	3	0	1	8	0
3728268	1	1639516	Shircel-Lenling, Carl	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639516	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
3728268	1	1639514	Brandland, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639514	0	4	1	6	1	18	0	0	0	2	2	0	3	0	0	9	0
3728268	1	1639513	Nenn, Indy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639513	0	4	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0
3728268	1	1639515	Zieba, Krzysztof	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639515	0	4	1	4	2	12	0	0	2	5	1	0	2	0	0	8	0
3728268	1	1639523	Moxey, Rajahl	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639523	0	4	1	17	10	43	0	0	1	4	11	0	0	0	0	18	0
3728268	1	1639521	Santos, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639521	0	4	1	13	6	30	0	0	0	2	7	0	0	0	0	13	0
3728268	1	1639520	Cranston, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639520	0	3	0	11	9	27	0	0	0	6	5	0	0	0	0	11	0
3728268	1	1639518	DePellegrini, Darrin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639518	0	1	1	3	0	8	0	1	2	1	3	0	0	0	0	5	0
3728268	1	1639517	Makin, Desmond	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639517	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3728268	1	1639526	Gonzalez, Jovanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639526	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3728268	1		TEAM		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3728268	1		Totals		0	4	0	57	28	143	0	56	7	22	42	0	8	0	1	72	0
3728268	1		Total Team Blocks: 8.0																		
3801346	0	1526534	Blough, Christy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526534	0	5	1	0	0	1	0	52	0	3	4	1	0	3	0	1	0
3801346	0	1416721	Guessous, Driss	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416721	0	5	1	10	4	17	0	0	0	2	1	0	1	4	1	13	0
3801346	0	1191465	Herron, Shawn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191465	0	5	1	11	3	19	0	0	1	1	2	0	1	5	1	15	0
3801346	0	1526531	Johnson, Miles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526531	0	5	1	18	4	35	0	0	2	4	6	2	1	0	1	21	0
3801346	0	1301118	Pohlman, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1301118	0	5	1	3	4	14	0	0	2	2	5	0	0	4	0	7	0
3801346	0	1639253	Samarin, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639253	0	4	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0
3801346	0	1639248	Edwards, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639248	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3801346	0	1301116	Henchy, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1301116	0	3	0	11	6	20	0	0	0	0	2	2	0	1	0	11	0
3801346	0	1526533	Domecus, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526533	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3801346	0	1639249	Franceschi, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639249	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
