year,round_id,seed,division_id,school_id,school_name,bracket,p
2016,1,1,1,77,BYU,"{1,1,1,1,1,1,1}",1.0
2016,1,8,1,109,UC Irvine,"{2,1,1,1,1,1,1}",1.0
2016,1,4,1,674,Stanford,"{3,2,1,1,1,1,1}",1.0
2016,1,5,1,104,UC Santa Barbara,"{4,2,1,1,1,1,1}",1.0
2016,1,2,1,110,UCLA,"{5,3,2,1,1,1,1}",1.0
2016,1,7,1,277,Hawaii,"{6,3,2,1,1,1,1}",1.0
2016,1,3,1,99,Long Beach St.,"{7,4,2,1,1,1,1}",1.0
2016,1,6,1,541,Pepperdine,"{8,4,2,1,1,1,1}",1.0
