game_id	section_id	team_id	team_name	team_url	period_scores
3801298	0	308	IPFW	http://stats.ncaa.org/team/index/12100?org_id=308	[23, 25, 18, 21, 1]
3801298	1	30138	McKendree	http://stats.ncaa.org/team/index/12100?org_id=30138	[25, 23, 25, 25, 3]
3801298	2		Ties		[4, 12, 0, 6, 22]
3801298	3		Lead changes		[1, 4, 0, 3, 8]
3830309	0	104	UC Santa Barbara	http://stats.ncaa.org/team/index/12100?org_id=104	[25, 26, 20, 20, 14, 2]
3830309	1	657	Southern California	http://stats.ncaa.org/team/index/12100?org_id=657	[23, 24, 25, 25, 16, 3]
3830309	2		Ties		[15, 6, 0, 0, 10, 31]
3830309	3		Lead changes		[6, 1, 0, 0, 3, 10]
3728267	0	15646	Barton	http://stats.ncaa.org/team/index/12100?org_id=15646	[16, 24, 20, 0]
3728267	1	354	Lewis	http://stats.ncaa.org/team/index/12100?org_id=354	[25, 26, 25, 3]
3728267	2		Ties		[2, 11, 1, 14]
3728267	3		Lead changes		[0, 2, 0, 2]
3647024	0	30138	McKendree	http://stats.ncaa.org/team/index/12100?org_id=30138	[17, 12, 25, 17, 1]
3647024	1	518	Ohio St.	http://stats.ncaa.org/team/index/12100?org_id=518	[25, 25, 23, 25, 3]
3647024	2		Ties		[1, 0, 7, 3, 11]
3647024	3		Lead changes		[0, 0, 2, 2, 4]
3801346	0	518	Ohio St.	http://stats.ncaa.org/team/index/12100?org_id=518	[25, 23, 21, 25, 12, 2]
3801346	1	1104	Grand Canyon	http://stats.ncaa.org/team/index/12100?org_id=1104	[19, 25, 25, 21, 15, 3]
3801346	2		Ties		[0, 17, 0, 4, 5, 26]
3801346	3		Lead changes		[0, 5, 0, 2, 3, 10]
3830416	0	674	Stanford	http://stats.ncaa.org/team/index/12100?org_id=674	[18, 25, 21, 23, 1]
3830416	1	101	CSUN	http://stats.ncaa.org/team/index/12100?org_id=101	[25, 20, 25, 25, 3]
3830416	2		Ties		[4, 4, 0, 7, 15]
3830416	3		Lead changes		[0, 3, 0, 2, 5]
3647025	0	30138	McKendree	http://stats.ncaa.org/team/index/12100?org_id=30138	[20, 25, 17, 20, 1]
3647025	1	518	Ohio St.	http://stats.ncaa.org/team/index/12100?org_id=518	[25, 22, 25, 25, 3]
3647025	2		Ties		[1, 2, 4, 4, 11]
3647025	3		Lead changes		[0, 1, 2, 1, 4]
3801395	0	47	Ball St.	http://stats.ncaa.org/team/index/12100?org_id=47	[23, 23, 19, 0]
3801395	1	77	BYU	http://stats.ncaa.org/team/index/12100?org_id=77	[25, 25, 25, 3]
3801395	2		Ties		[8, 11, 0, 19]
3801395	3		Lead changes		[4, 4, 0, 8]
3728268	0	9223	North Greenville	http://stats.ncaa.org/team/index/12100?org_id=9223	[28, 25, 23, 21, 1]
3728268	1	1013	Charleston (WV)	http://stats.ncaa.org/team/index/12100?org_id=1013	[30, 23, 25, 25, 3]
3728268	2		Ties		[8, 5, 5, 7, 25]
3728268	3		Lead changes		[0, 0, 1, 2, 3]
3830816	0	275	Harvard	http://stats.ncaa.org/team/index/12100?org_id=275	[25, 24, 25, 25, 3]
3830816	1	248	George Mason	http://stats.ncaa.org/team/index/12100?org_id=248	[23, 26, 18, 15, 1]
3830816	2		Ties		[8, 6, 9, 2, 25]
3830816	3		Lead changes		[4, 4, 2, 0, 10]
3647104	0	113	UC Santa Cruz	http://stats.ncaa.org/team/index/12100?org_id=113	[29, 11, 13, 18, 1]
3647104	1	674	Stanford	http://stats.ncaa.org/team/index/12100?org_id=674	[27, 25, 25, 25, 3]
3647104	2		Ties		[8, 1, 2, 3, 14]
3647104	3		Lead changes		[3, 1, 1, 0, 5]
3801428	0	110	UCLA	http://stats.ncaa.org/team/index/12100?org_id=110	[25, 25, 25, 3]
3801428	1	112	UC San Diego	http://stats.ncaa.org/team/index/12100?org_id=112	[22, 21, 16, 0]
3801428	2		Ties		[8, 14, 3, 25]
3801428	3		Lead changes		[4, 6, 0, 10]
3728284	0	590	Sacred Heart	http://stats.ncaa.org/team/index/12100?org_id=590	[17, 22, 21, 0]
3728284	1	371	Loyola Chicago	http://stats.ncaa.org/team/index/12100?org_id=371	[25, 25, 25, 3]
3728284	2		Ties		[0, 2, 12, 14]
3728284	3		Lead changes		[0, 1, 4, 5]
