year	year_id	division	team_id	team_name	team_url
2016	12382	3	4	Adrian	http://stats.ncaa.org/team/index/12382?org_id=4
2016	12382	3	2798	Albertus Magnus	http://stats.ncaa.org/team/index/12382?org_id=2798
2016	12382	3	962	Bard	http://stats.ncaa.org/team/index/12382?org_id=962
2016	12382	3	58	Baruch	http://stats.ncaa.org/team/index/12382?org_id=58
2016	12382	3	296	Benedictine (IL)	http://stats.ncaa.org/team/index/12382?org_id=296
2016	12382	3	79	Brooklyn	http://stats.ncaa.org/team/index/12382?org_id=79
2016	12382	3	480	CCNY	http://stats.ncaa.org/team/index/12382?org_id=480
2016	12382	3	1305	Cairn	http://stats.ncaa.org/team/index/12382?org_id=1305
2016	12382	3	105	Cal Lutheran	http://stats.ncaa.org/team/index/12382?org_id=105
2016	12382	3	121	Carthage	http://stats.ncaa.org/team/index/12382?org_id=121
2016	12382	3	23624	Cazenovia	http://stats.ncaa.org/team/index/12382?org_id=23624
2016	12382	3	1059	D'Youville	http://stats.ncaa.org/team/index/12382?org_id=1059
2016	12382	3	2691	Daniel Webster	http://stats.ncaa.org/team/index/12382?org_id=2691
2016	12382	3	1332	Dominican (IL)	http://stats.ncaa.org/team/index/12382?org_id=1332
2016	12382	3	203	East. Mennonite	http://stats.ncaa.org/team/index/12382?org_id=203
2016	12382	3	213	Elmira	http://stats.ncaa.org/team/index/12382?org_id=213
2016	12382	3	532	Elms	http://stats.ncaa.org/team/index/12382?org_id=532
2016	12382	3	214	Emerson	http://stats.ncaa.org/team/index/12382?org_id=214
2016	12382	3	215	Emmanuel (MA)	http://stats.ncaa.org/team/index/12382?org_id=215
2016	12382	3	8981	Endicott	http://stats.ncaa.org/team/index/12382?org_id=8981
2016	12382	3	11538	Fontbonne	http://stats.ncaa.org/team/index/12382?org_id=11538
2016	12382	3	1111	Greenville	http://stats.ncaa.org/team/index/12382?org_id=1111
2016	12382	3	8398	Hilbert	http://stats.ncaa.org/team/index/12382?org_id=8398
2016	12382	3	292	Hunter	http://stats.ncaa.org/team/index/12382?org_id=292
2016	12382	3	321	John Jay	http://stats.ncaa.org/team/index/12382?org_id=321
2016	12382	3	22626	Johnson & Wales (RI)	http://stats.ncaa.org/team/index/12382?org_id=22626
2016	12382	3	325	Juniata	http://stats.ncaa.org/team/index/12382?org_id=325
2016	12382	3	329	Kean	http://stats.ncaa.org/team/index/12382?org_id=329
2016	12382	3	1159	Keuka	http://stats.ncaa.org/team/index/12382?org_id=1159
2016	12382	3	1164	Lakeland	http://stats.ncaa.org/team/index/12382?org_id=1164
2016	12382	3	30085	Lancaster Bible	http://stats.ncaa.org/team/index/12382?org_id=30085
2016	12382	3	8486	Lasell	http://stats.ncaa.org/team/index/12382?org_id=8486
2016	12382	3	279	Lehman	http://stats.ncaa.org/team/index/12382?org_id=279
2016	12382	3	24317	Lesley	http://stats.ncaa.org/team/index/12382?org_id=24317
2016	12382	3	364	Loras	http://stats.ncaa.org/team/index/12382?org_id=364
2016	12382	3	398	MIT	http://stats.ncaa.org/team/index/12382?org_id=398
2016	12382	3	20220	MSOE	http://stats.ncaa.org/team/index/12382?org_id=20220
2016	12382	3	1196	Marian (WI)	http://stats.ncaa.org/team/index/12382?org_id=1196
2016	12382	3	394	Marymount (VA)	http://stats.ncaa.org/team/index/12382?org_id=394
2016	12382	3	23725	Medaille	http://stats.ncaa.org/team/index/12382?org_id=23725
2016	12382	3	403	Medgar Evers	http://stats.ncaa.org/team/index/12382?org_id=403
2016	12382	3	27901	Mount Ida	http://stats.ncaa.org/team/index/12382?org_id=27901
2016	12382	3	8567	Mt. St. Joseph	http://stats.ncaa.org/team/index/12382?org_id=8567
2016	12382	3	451	Mt. St. Vincent	http://stats.ncaa.org/team/index/12382?org_id=451
2016	12382	3	479	NYU	http://stats.ncaa.org/team/index/12382?org_id=479
2016	12382	3	461	Nazareth	http://stats.ncaa.org/team/index/12382?org_id=461
2016	12382	3	319	New Jersey City	http://stats.ncaa.org/team/index/12382?org_id=319
2016	12382	3	21772	Newbury	http://stats.ncaa.org/team/index/12382?org_id=21772
2016	12382	3	492	North Central (IL)	http://stats.ncaa.org/team/index/12382?org_id=492
2016	12382	3	525	Olivet	http://stats.ncaa.org/team/index/12382?org_id=525
2016	12382	3	25719	Penn St.-Altoona	http://stats.ncaa.org/team/index/12382?org_id=25719
2016	12382	3	538	Penn St.-Behrend	http://stats.ncaa.org/team/index/12382?org_id=538
2016	12382	3	481	Polytechnic (NY)	http://stats.ncaa.org/team/index/12382?org_id=481
2016	12382	3	30029	Purchase	http://stats.ncaa.org/team/index/12382?org_id=30029
2016	12382	3	564	Ramapo	http://stats.ncaa.org/team/index/12382?org_id=564
2016	12382	3	569	Regis (MA)	http://stats.ncaa.org/team/index/12382?org_id=569
2016	12382	3	18422	Rivier	http://stats.ncaa.org/team/index/12382?org_id=18422
2016	12382	3	586	Rust	http://stats.ncaa.org/team/index/12382?org_id=586
2016	12382	3	589	Rutgers-Newark	http://stats.ncaa.org/team/index/12382?org_id=589
2016	12382	3	475	SUNY New Paltz	http://stats.ncaa.org/team/index/12382?org_id=475
2016	12382	3	9500	SUNY Poly	http://stats.ncaa.org/team/index/12382?org_id=9500
2016	12382	3	11036	Sage Colleges	http://stats.ncaa.org/team/index/12382?org_id=11036
