game_id	section_id	player_id	player_name	player_url	position	minutes_played	field_goals_made	field_goals_attempted	three_point_field_goals	three_point_field_goals_attempted	free_throws	free_throws_attempted	points	offensive_rebounds	defensive_rebounds	total_rebounds	assists	turnovers	steals	blocks	fouls
2883673	0	1417609	Hatch, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1417609	""	4	1/	3	2	11	0.091	 	1	3	1	 	 	6	 	7.0	 
2883673	0	1417610	Heap, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1417610	""	4	1/	2	 	3	0.667	33	 	2	7	 	 	 	 	2.0	1
2883673	0	1527706	Meretev, Kiril	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1527706	""	4	1/	8	3	20	0.250	 	1	1	3	 	 	6	 	12.0	 
2883673	0	1303550	Reyes, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1303550	""	4	 	1	 	1	1.000	3	 	 	5	1	 	 	 	1.0	 
2883673	0	1191623	Sander, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1191623	""	4	1/	15	7	27	0.296	2	4	4	3	 	 	2	1	20.0	 
2883673	0	1191625	Young, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1191625	""	4	1/	6	2	14	0.286	 	 	2	1	 	 	3	 	7.5	 
2883673	0	1191622	Rivera, Josue	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1191622	""	3	 	6	6	18	 	 	2	2	 	1	 	2	 	9.0	 
2883673	0	1303548	Fuchs, Phil	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1303548	""	1	1/	1	1	6	 	 	 	 	 	 	 	1	 	1.5	 
2883673	0	1527705	Langlois, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1527705	""	1	 	1	 	5	0.200	 	1	1	 	 	 	 	 	2.0	 
2883673	0		TEAM		""	1	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2883673	0		Totals		""	4	 	43	21	105	0.210	38	9	15	20	4	 	20	1	62.0	1
2883673	0		Total Team Blocks: 10.0	
2883673	1	1084011	Boldog, Bj	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1084011	""	4	1/	1	 	1	1.000	47	 	2	8	 	 	1	 	1.5	 
2883673	1	1084008	Fitterer, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1084008	""	4	1/	13	7	32	0.188	 	2	4	3	 	 	4	 	17.0	 
2883673	1	1299554	Petty, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=11600&stats_player_seq=1299554	""	4	1/	16	6	27	0.370	1	 	4	5	4	1	1	 	17.5	 
