year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11360	77	BYU	-	Totals	-	-	-	-	117	 	1,489	483	3,077	0.327	1,401	112	366	906	105	22	648	73	1,947.0	6
2013	11360	77	BYU	-	Opponent Totals	-	-	-	-	117	 	1,445	646	3,238	0.247	1,388	105	443	897	112	35	443	56	1,806.5	6
2013	11360	47	Ball St.	-	Totals	-	-	-	-	96	 	1,222	483	2,867	0.258	1,138	117	279	1,031	94	66	453	24	1,631.5	13
2013	11360	47	Ball St.	-	Opponent Totals	-	-	-	-	96	 	1,115	620	3,016	0.164	1,043	94	280	975	117	38	309	28	1,401.5	22
2013	11360	15646	Barton	-	Totals	-	-	-	-	82	 	772	433	2,208	0.154	720	59	228	665	133	65	211	56	1,001.5	33
2013	11360	15646	Barton	-	Opponent Totals	-	-	-	-	82	 	1,088	382	2,265	0.312	1,006	133	282	882	59	54	238	31	1,394.0	22
2013	11360	2683	Belmont Abbey	-	Totals	-	-	-	-	104	 	1,055	575	3,074	0.156	954	90	211	1,087	131	93	288	58	1,382.0	45
2013	11360	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	104	 	1,377	684	3,399	0.204	1,266	129	340	1,235	93	93	190	63	1,691.3	31
2013	11360	101	CSUN	-	Totals	-	-	-	-	101	 	1,163	467	2,657	0.262	1,092	92	363	768	99	47	409	16	1,506.5	5
2013	11360	101	CSUN	-	Opponent Totals	-	-	-	-	101	 	1,304	530	2,799	0.277	1,225	99	419	829	92	37	448	42	1,664.0	7
2013	11360	30135	California Baptist	-	Totals	-	-	-	-	120	 	1,579	602	3,266	0.299	1,500	145	474	999	128	38	404	40	1,964.0	6
2013	11360	30135	California Baptist	-	Opponent Totals	-	-	-	-	120	 	1,386	524	3,095	0.279	1,310	128	410	879	143	36	424	44	1,762.0	5
2013	11360	1023	Coker	-	Totals	-	-	-	-	80	 	850	475	2,067	0.181	798	121	338	597	120	75	100	28	1,096.0	25
2013	11360	1023	Coker	-	Opponent Totals	-	-	-	-	80	 	806	377	1,889	0.227	728	120	254	605	121	93	166	34	1,102.0	31
2013	11360	1072	Erskine	-	Totals	-	-	-	-	112	 	1,361	634	3,295	0.221	1,240	122	455	1,115	97	64	301	44	1,697.5	55
2013	11360	1072	Erskine	-	Opponent Totals	-	-	-	-	112	 	1,185	520	3,083	0.216	1,098	97	350	1,044	122	53	383	49	1,526.5	48
2013	11360	248	George Mason	-	Totals	-	-	-	-	104	 	1,307	563	3,149	0.236	1,228	111	290	1,031	89	60	382	39	1,669.0	6
2013	11360	248	George Mason	-	Opponent Totals	-	-	-	-	104	 	1,248	574	3,060	0.220	1,182	89	322	1,060	111	45	389	45	1,576.5	12
2013	11360	1104	Grand Canyon	-	Totals	-	-	-	-	121	 	1,545	620	3,522	0.263	1,442	141	392	1,165	107	32	512	61	1,974.0	18
2013	11360	1104	Grand Canyon	-	Opponent Totals	-	-	-	-	121	 	1,503	584	3,510	0.262	1,425	107	338	1,148	141	76	456	75	1,914.0	15
2013	11360	275	Harvard	-	Totals	-	-	-	-	96	 	1,148	472	2,533	0.267	1,077	115	341	844	122	47	365	47	1,492.5	19
2013	11360	275	Harvard	-	Opponent Totals	-	-	-	-	96	 	1,065	543	2,614	0.200	993	122	313	791	115	53	220	45	1,350.0	13
2013	11360	277	Hawaii	-	Totals	-	-	-	-	120	 	1,426	628	3,300	0.242	1,357	151	438	931	142	61	419	47	1,847.5	5
2013	11360	277	Hawaii	-	Opponent Totals	-	-	-	-	120	 	1,451	546	3,161	0.286	1,332	143	394	988	151	71	495	57	1,912.5	7
2013	11360	30175	Holy Names	-	Totals	-	-	-	-	27	 	203	169	725	0.047	188	14	72	248	40	15	47	15	254.3	5
2013	11360	30175	Holy Names	-	Opponent Totals	-	-	-	-	27	 	352	120	755	0.307	322	40	89	321	14	22	62	5	440.8	 
2013	11360	308	IPFW	-	Totals	-	-	-	-	102	 	1,282	551	3,067	0.238	1,195	99	333	970	101	28	415	63	1,616.5	20
2013	11360	308	IPFW	-	Opponent Totals	-	-	-	-	102	 	1,219	471	2,862	0.261	1,170	101	349	982	99	53	438	50	1,592.0	12
2013	11360	30051	King (TN)	-	Totals	-	-	-	-	102	 	1,035	566	2,817	0.166	954	102	296	878	131	53	376	33	1,378.0	19
2013	11360	30051	King (TN)	-	Opponent Totals	-	-	-	-	102	 	1,248	604	2,921	0.220	1,140	131	340	994	102	94	305	51	1,625.5	47
2013	11360	13302	Lees-McRae	-	Totals	-	-	-	-	114	 	1,328	615	3,084	0.231	1,224	125	433	911	131	90	371	61	1,728.5	20
2013	11360	13302	Lees-McRae	-	Opponent Totals	-	-	-	-	114	 	1,204	648	2,953	0.188	1,126	131	376	928	125	77	332	60	1,578.0	36
2013	11360	354	Lewis	-	Totals	-	-	-	-	111	 	1,367	515	3,045	0.280	1,268	120	361	1,005	92	43	553	38	1,806.5	9
