game_id	section_id	player_id	player_name	player_url	position	minutes_played	field_goals_made	field_goals_attempted	three_point_field_goals	three_point_field_goals_attempted	free_throws	free_throws_attempted	points	offensive_rebounds	defensive_rebounds	total_rebounds	assists	turnovers	steals	blocks	fouls
1000872	1	1191535	Johnson, Lance	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191535	""	3	1*-/	7	2	12	0.417	0	0	1	0	1	4	0	10.0	0
1000872	1	1083257	Hess, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083257	""	3	""	0	0	0	 	1	0	0	3	0	0	0	0.0	0
1000872	1	1191533	McLaughlin, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191533	""	3	1*-/	5	3	15	0.133	0	1	3	3	0	2	0	7.0	0
1000872	1	1305120	Moore, Quentin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305120	""	3	1*-/	11	5	22	0.273	0	0	3	8	0	1	0	11.5	0
1000872	1		TEAM		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1000872	1		Totals		""	3	 	47	16	90	0.344	44	3	16	27	3	12	2	59.0	1
1000872	1		Total Team Blocks: 9.0	
1001587	0	976398	Ascher, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976398	""	3	1*-/	4	7	17	-0.176	1	0	1	2	0	0	0	4.0	0
1001587	0	1191433	Battaglia, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191433	""	3	1*-/	7	4	14	0.214	0	0	2	1	0	0	0	7.0	0
1001587	0	976396	Lehmann, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976396	""	3	1*-/	3	3	10	0.000	0	0	3	2	0	1	0	3.5	0
1001587	0	1191435	Ouanu, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191435	""	3	1*-/	0	0	0	 	18	0	0	1	0	0	0	0.0	2*-
1001587	0	1191428	Peth, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191428	""	3	""	0	0	0	 	1	0	0	4	0	0	0	0.0	0
1001587	0	1305684	Pranger, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305684	""	3	1*-/	7	1	11	0.545	0	0	1	0	0	1	1	7.5	0
1001587	0	976388	Sokol, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976388	""	3	1*-/	2	6	12	-0.333	0	0	0	3	0	0	0	2.0	0
1001587	0	976383	Courtney, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976383	""	2	""	0	0	0	 	0	0	1	0	0	0	0	0.0	0
1001587	0	1305681	Hjorth, Kristoffer	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305681	""	2	""	0	0	0	 	0	0	1*	0	0	0	0	0.0	0
1001587	0	1191431	Farrell, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191431	""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1001587	0	1191444	Kuhlman, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191444	""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1001587	0	1305683	Lynch, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305683	""	1	""	0	0	1	0.000	1	0	0	0	0	0	0	0.0	0
1001587	0	1305686	Veile, Terence	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305686	""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1001587	0		Team		""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1001587	0		Totals		""	3	 	23	21	65	0.031	21	0	9	13	0	2	1	24.0	2
1001587	0		Total Team Blocks: 1.0	
1001587	1	1084011	Boldog, Bj	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1084011	""	3	1*-/	3	0	3	1.000	24	0	1	1	0	2	0	4.0	0
1001587	1	974133	Flick, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=974133	""	3	1*-/	5	0	7	0.714	0	0	0	1	0	4	0	7.0	0
1001587	1	974123	Gallik, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=974123	""	3	1*-/	4	0	4	1.000	0	2*	2	0	0	1	0	6.5	0
1001587	1	1084012	Karbiener, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1084012	""	3	""	1	0	2	0.500	0	0	1	2	0	0	0	1.0	0
1001587	1	1299554	Petty, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1299554	""	3	1*-/	2	4	6	-0.333	2	0	3	4	0	0	1*	2.0	0
1001587	1	974134	Petty, Jay	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=974134	""	3	1*-/	9	1	17	0.471	2	4	2	4	0	4	0	15.0	0
1001587	1	1191552	Powell, Geoff	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191552	""	3	1*-/	7	0	14	0.500	0	2*	1	2	0	1	1*	9.5	0
1001587	1	1084007	Sanchez, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1084007	""	3	""	0	2	2	-1.000	0	2*	0	0	0	0	0	2.0	0
1001587	1	1191547	Butch, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191547	""	2	""	1	0	1	1.000	1	0	1	0	0	0	0	1.0	0
1001587	1	1191548	Varney, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191548	""	2	""	0	0	0	 	1	0	0	5	0	0	0	0.0	0
1001587	1	1084005	Torres-Davis, Roberto	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1084005	""	1	""	0	0	0	 	1	0	0	2	0	0	0	0.0	0
1001587	1	1191553	Zhou, Yiwei	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191553	""	1	""	0	1	1	-1.000	0	0	0	0	0	0	0	0.0	0
1001587	1		TEAM		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1001587	1		Totals		""	3	 	32	8	57	0.421	31	10	11	21	0	12	2	48.0	0
1001587	1		Total Team Blocks: 6.0	
1001692	0	1316155	Klimek, Albert	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1316155	""	4	1*-/	3*	6*	16	-0.188	1	0	2	2	1*	1*	0	4.5*	0
1001692	0	973864	Frain, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=973864	""	4	1*-/	5	1	14	0.286	0	0	0	2	0	7*-	0	8.5	0
1001692	0	1191686	Rivera Marin, Eddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191686	""	4	1*-/	12	6	36	0.167	0	0	1	9	0	6*	0	15.0	0
1001692	0	1087471	Fyfield, Elon	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1087471	""	4	1*-/	15	7*	34	0.235	3*	0	0	9*	0	5*	0	17.5	0
1001692	0	1191685	Kieckhefer, Jw	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191685	""	4	""	0	0	0	 	1	0	0	7	0	0	0	0.0	0
1001692	0	1307054	Rivera, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1307054	""	4	1*-/	2	3	7	-0.143	35	0	3	6	0	3	0	3.5	0
1001692	0	1087472	Samp, Rob	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1087472	""	4	""	3	2	6	0.167	0	0	3*	2	1*	4	0	6.0	0
1001692	0	973849	Mader, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=973849	""	2	""	0	1	1	-1.000	0	0	1	3	0	0	0	0.0	0
1001692	0	1307055	Burgos, Ramon	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1307055	""	2	1*-/	2	1	3	0.333	0	1*	0	0	0	4	0	5.0	0
1001692	0	1307057	Saunders, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1307057	""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1001692	0		Team		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1001692	0		Totals		""	4	 	42	27	117	0.128	40	1	10	40	2	30*	0	60.0	0
1001692	0		Total Team Blocks: 17.0	
1001692	1	1196591	Berzins, Dainis	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1196591	""	4	1*-/	17*	7*	33*	0.303	0	0	3	8	1	1	0	18.5*	0
1001692	1	976319	Bunting, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976319	""	4	1*-/	18	9*	48	0.188	0	0	4*	5	1	3*	0	20.5	0
1001692	1	976327	Daliege, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976327	""	4	1*-/	5	2	11	0.273	1*	0	0	0	0	4	0	7.0	0
1001692	1	1083850	Jasaitis, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083850	""	4	""	0	0	0	 	3	0	0	14	0	0	0	0.0	0
1001692	1	1083853	Mirick, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083853	""	4	1*-/	0	1	1	-1.000	45	0	2	2	0	3	0	1.5	1*-
1001692	1	1300439	Patton, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1300439	""	4	""	0	0	0	 	0	0	2	0	0	0	0	0.0	0
1001692	1	1083852	Smalzer, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083852	""	4	1*-/	14	7	30	0.233	2	1	1	9	0	0	0	15.0	0
1001692	1	1195623	Podkowa, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1195623	""	3	""	2	1	5	0.200	0	1*	1	0	0	2	0	4.0	0
1001692	1	976326	Thompson, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976326	""	2	1*-/	0	2	3	-0.667	0	0	1	0	0	1	0	0.5	0
1001692	1		TEAM		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1001692	1		Totals		""	4	 	56	29*	131	0.206	51	2	14	38	2	14	0	67.0	1
1001692	1		Total Team Blocks: 9.0	
1002153	0	1194359	Chambers, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1194359	""	3	""	0	0	0	 	1	0	0	7	0	0	0	0.0	0
1002153	0	1305157	Felipez, Manuel	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305157	""	3	1*-/	2	0	2	1.000	27	0	2	3	0	2	0	3.0	0
1002153	0	1194358	Metheny, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1194358	""	3	1*-/	6	9	28	-0.107	0	1	3	5	2*	1	0	9.5	0
1002153	0	978733	Midura, Marcin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=978733	""	3	1*-/	8	3	20	0.250	3*	2*	0	3	0	0	0	10.0	0
1002153	0	973510	Pappas, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=973510	""	3	1*-/	13	7	24	0.250	0	2	3	4	1	0	1	16.0	0
1002153	0	1305155	Samin, Lorenzo	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305155	""	3	1*-/	2	1	3	0.333	0	0	2	1	0	3	0	3.5	0
1002153	0	1334560	Vedawala, Parth	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1334560	""	3	1*-/	0	1*	2	-0.500	0	0	2	0	1*	0	0	1.0	0
1002153	0	1088321	Pickens, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088321	""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1002153	0		Team		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1002153	0		Totals		""	3	 	31	21	79	0.127	31	5	12	23	4	6	1	43.0	0
1002153	0		Total Team Blocks: 7.0	
1002153	1	1088144	Dabrowski, Piotr	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088144	""	3	1*-/	2	0	4	0.500	1	0	0	1	0	3	0	3.5	0
1002153	1	1299580	Dentler, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1299580	""	3	1*-/	11	6	23	0.217	0	0	3	9	0	3	0	12.5	0
1002153	1	1088142	Jones, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088142	""	3	1*-/	10	5	21	0.238	2	1	2	0	0	0	0	11.0	0
1002153	1	1088145	Kvidahl, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088145	""	3	1*-/	9	4	22	0.227	0	2	3	2	1*	2	0	13.0	0
1002153	1	1195265	Lucas, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1195265	""	3	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1002153	1	1088143	McFarland, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088143	""	3	""	0	0	2	0.000	0	0	0	7	0	0	0	0.0	0
1002153	1	1088140	Perez, Javier	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088140	""	3	1*-/	1	2*	4	-0.250	30	0	1	2	2*	5*	0	5.5*	0
1002153	1	1299560	Stevens, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1299560	""	3	1*-/	3	1	6	0.333	0	1*	0	1	0	7	0	7.5	0
1002153	1	974336	Norton, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=974336	""	2	""	0	0	0	 	0	0	1	1	0	0	0	0.0	0
1002153	1		TEAM		""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1002153	1		Totals		""	3	 	36	18	82	0.220	33	4	10	23	3	20	0	53.0	0
1002153	1		Total Team Blocks: 13.0	
1002157	0	1085573	Dye, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1085573	""	5	1*-/	7	2	16	0.312	1	1	6*-	1	2	1	0	10.5	0
1002157	0	1305152	Ensbury, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305152	""	5	""	0	0	0	 	2	0	0	17*-	0	0	0	0.0	0
1002157	0	1305153	Kessel, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305153	""	5	1*-/	17	10*-	56	0.125	2*	0	0	5	2*	1	0	19.5	0
1002157	0	976703	Liljestrom, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976703	""	5	1*-/	1	0	4	0.250	35	2*	2	12*	0	1	1	3.5	0
1002157	0	1305154	Siroky, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305154	""	5	1*-/	16*	0	22*	0.727	1	2	5*	3	0	2	0	19.0*	0
1002157	0	1195221	Stapleton, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1195221	""	5	1*-/	1	8*	19	-0.368	0	0	0	8*	0	1	0	1.5	0
1002157	0	1195225	Waddell, Davis	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1195225	""	5	1*-/	3	2	17	0.059	0	0	0	4	1	0	0	4.0	0
1002157	0	1195222	Tien, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1195222	""	4	""	0	0	0	 	0	0	2*	0	0	0	0	0.0	0
1002157	0	976704	Scobee, Dexter	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976704	""	3	""	0	0	0	 	0	0	0	1	0	0	0	0.0	0
1002157	0		TEAM		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1002157	0		Totals		""	5	 	45	22	134	0.172	41	5	15	51*	5*	6	1	58.0	0
1002157	0		Total Team Blocks: 8.0	
1002157	1	1088144	Dabrowski, Piotr	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088144	""	5	1*-/	6	2	12	0.333	0	0	0	2	2	3	0	9.5	0
1002157	1	1299580	Dentler, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1299580	""	5	1*-/	20*	9	46*	0.239	1	0	7*-	15*	1	4	0	23.0*	0
1002157	1	1088145	Kvidahl, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088145	""	5	1*-/	18	12*	44*	0.136	0	2	5	10*	0	2	0	21.0	0
1002157	1	1088143	McFarland, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088143	""	5	""	0	0	1	0.000	0	0	0	11	0	0	0	0.0	0
1002157	1	974336	Norton, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=974336	""	5	1*-/	15	5	35	0.286	0	0	3	7	1*	1	0	16.5	0
1002157	1	1088140	Perez, Javier	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088140	""	5	1*-/	1	0	3	0.333	58*-	0	4*	10*	0	2	0	2.0	0
1002157	1	1299560	Stevens, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1299560	""	5	1*-/	2	3	10	-0.100	1*	1*	2*	2	1*	5	0	6.5	0
1002157	1	1195265	Lucas, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1195265	""	4	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1002157	1	1088142	Jones, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1088142	""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1002157	1		TEAM		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1002157	1		Totals		""	5	 	62	31	151	0.205	60	3	21*	57	5	17	0	78.5	0
1002157	1		Total Team Blocks: 13.5	
1002194	0	1305086	Aucoin, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305086	""	4	1*-/	8*	5*	23*	0.130	1*	0	4	8*	1*	2*	0	10.0*	0
1002194	0	1083336	Leske, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083336	""	4	1*-/	6	1	9	0.556	1	0	0	0	3	5	0	11.5	0
1002194	0	1192272	McIlvaine, Graham	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1192272	""	4	1*-/	1	1	7	0.000	39	0	2	10	1	2	0	3.0	1
1002194	0	1192274	Owens, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1192274	""	4	1*-/	8	2	18	0.333	0	0	0	2	2*	3	0	11.5	0
1002194	0	1083338	Rouse, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083338	""	4	""	0	0	0	 	1	0	0	12	0	0	0	0.0	0
1002194	0	1305083	Vander Meer, David Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305083	""	4	""	0	0	0	 	0	0	0	1	0	0	0	0.0	0
1002194	0	1083340	Wrather, Larry	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083340	""	4	1*-/	8	7	28	0.036	1	0	3	4	0	3	2*	9.5	0
1002194	0	1083335	Herceg, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083335	""	3	""	8	5	22	0.136	0	0	1	6	0	1	0	8.5	0
1002194	0	1083339	Wichmann, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083339	""	3	""	0	0	0	 	0	1*	1	1	0	0	0	1.0	0
1002194	0	976236	Hartley, Jamion	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976236	""	2	1*-/	8	5	22	0.136	0	0	0	4	0	2	0	9.0	0
1002194	0	1305087	Sutherlan, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305087	""	2	""	1	2	6	-0.167	0	0	0	0	0	0	0	1.0	0
1002194	0	1305084	Witmer, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305084	""	1	""	0	1	1	-1.000	0	0	0	1	0	0	0	0.0	0
1002194	0		TEAM		""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1002194	0		Totals		""	4	 	48	29	136	0.140	43	1	11	49	7*	18	2	65.0	1
1002194	0		Total Team Blocks: 16.0	
1002194	1	1083701	Brannick, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083701	""	4	1*-/	10*	5	25*	0.200	0	0	0	5	0	5*	0	12.5*	0
1002194	1	1083699	Bruns, Trent	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083699	""	4	""	0	0	0	 	1	0	0	8	0	0	0	0.0	0
1002194	1	1193770	Galliano, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1193770	""	4	1*-/	6	6	25	0.000	0	0	1	3	1	5	0	9.5	0
1002194	1	1302310	Mather, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1302310	""	4	1*-/	3	3	10	0.000	1*	1	4	2	0	3	1	5.5	0
1002194	1	1193773	Ponnet, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1193773	""	4	1*-/	11	7	35	0.114	2	1	2	8	0	1	0	12.5	0
1002194	1	1193774	Smith, Keith	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1193774	""	4	1*-/	5*	0	8*	0.625	39	0	1	10	1*	1	0	6.5	0
1002194	1	1100256	Wekell, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1100256	""	4	1*-/	8	5	17	0.176	0	0	4	7	1*	2	0	10.0	0
1002194	1	973993	Griffin, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=973993	""	2	""	5	1	10	0.400	2*	0	0	4	0	0	0	5.0	0
1002194	1	1193775	Tarantino, Jordon	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1193775	""	2	""	1	1	5	0.000	0	0	0	2	0	0	0	1.0	0
1002194	1	1193771	Hunt, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1193771	""	1	""	0	0	0	 	0	0	0	0	0	0	0	0.0	0
1002194	1		TEAM		""	0	""	""	""	""	 	""	""	""	""	""	""	""	""	""
1002194	1		Totals		""	4	 	49	28	135	0.156	45	2	12	49	3	17	1	62.5	0
1002194	1		Total Team Blocks: 11.5	
1002201	0	1191524	Hemmerling, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191524	""	5	1*-/	12	10*	28	0.071	1	0	2	3	0	2	1*	13.0	0
1002201	0	1191525	Olbright, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191525	""	5	1*-/	3	1	4	0.500	46	0	0	9	0	1	1	3.5	0
1002201	0	1191523	Ornee, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191523	""	5	1*-/	3	3	11	0.000	2*	1*	1	1	2	2	1	7.0	0
1002201	0	978067	Baughman, Jim	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=978067	""	5	""	15	5	25	0.400	0	0	3	3	2*	2	0	18.0	0
1002201	0	1191521	McElderry, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191521	""	5	""	0	0	0	 	4*	0	0	4	0	0	0	0.0	0
1002201	0	1085559	Meehan, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1085559	""	5	1*-/	4	3	8	0.125	1*	1	3	0	3*-	3	0	9.5	0
1002201	0	1191520	Crabb, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191520	""	5	1*-/	12	4	26	0.308	0	1	0	8	0	1	0	13.5	0
1002201	0	978083	Nadazdin, Srdjan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=978083	""	2	1*-/	8	3	13	0.385	1	0	0	0	0	0	0	8.0	0
