game_id	section_id	team_id	team_name	team_url	period_scores
1000872	0	1245	Mount Olive	http://stats.ncaa.org/team/index/10800?org_id=1245	[23, 23, 21, 0]
1000872	1	542	Pfeiffer	http://stats.ncaa.org/team/index/10800?org_id=542	[25, 25, 25, 3]
1000872	2		Ties		[7, 1, 8, 16]
1000872	3		Lead changes		[2, 0, 3, 5]
1001587	0	561	Quincy	http://stats.ncaa.org/team/index/10800?org_id=561	[16, 10, 16, 0]
1001587	1	354	Lewis	http://stats.ncaa.org/team/index/10800?org_id=354	[25, 25, 25, 3]
1001587	2		Ties		[0, 0, 3, 3]
1001587	3		Lead changes		[0, 0, 1, 1]
1001692	0	308	IPFW	http://stats.ncaa.org/team/index/10800?org_id=308	[25, 21, 22, 19, 1]
1001692	1	371	Loyola Chicago	http://stats.ncaa.org/team/index/10800?org_id=371	[21, 25, 25, 25, 3]
1001692	2		Ties		[4, 5, 7, 2, 18]
1001692	3		Lead changes		[2, 2, 3, 0, 7]
1002153	0	589	Rutgers-Newark	http://stats.ncaa.org/team/index/10800?org_id=589	[20, 19, 26, 0]
1002153	1	248	George Mason	http://stats.ncaa.org/team/index/10800?org_id=248	[25, 25, 28, 3]
1002153	2		Ties		[4, 1, 12, 17]
1002153	3		Lead changes		[2, 0, 5, 7]
1002157	0	554	Princeton	http://stats.ncaa.org/team/index/10800?org_id=554	[19, 25, 22, 25, 15, 3]
1002157	1	248	George Mason	http://stats.ncaa.org/team/index/10800?org_id=248	[25, 22, 25, 23, 11, 2]
1002157	2		Ties		[7, 5, 7, 17, 4, 40]
1002157	3		Lead changes		[4, 1, 0, 7, 0, 12]
1002194	0	47	Ball St.	http://stats.ncaa.org/team/index/10800?org_id=47	[26, 15, 25, 26, 3]
1002194	1	1104	Grand Canyon	http://stats.ncaa.org/team/index/10800?org_id=1104	[24, 25, 19, 24, 1]
1002194	2		Ties		[7, 3, 8, 12, 30]
1002194	3		Lead changes		[5, 2, 4, 6, 17]
1002201	0	99	Long Beach St.	http://stats.ncaa.org/team/index/10800?org_id=99	[23, 14, 25, 25, 7, 2]
1002201	1	77	BYU	http://stats.ncaa.org/team/index/10800?org_id=77	[25, 25, 20, 21, 15, 3]
1002201	2		Ties		[12, 3, 8, 4, 1, 28]
1002201	3		Lead changes		[7, 0, 6, 1, 1, 15]
1002213	0	110	UCLA	http://stats.ncaa.org/team/index/10800?org_id=110	[14, 25, 16, 23, 1]
1002213	1	109	UC Irvine	http://stats.ncaa.org/team/index/10800?org_id=109	[25, 23, 25, 25, 3]
1002213	2		Ties		[1, 13, 2, 5, 21]
1002213	3		Lead changes		[0, 3, 1, 2, 6]
1002215	0	101	CSUN	http://stats.ncaa.org/team/index/10800?org_id=101	[13, 15, 18, 0]
1002215	1	657	Southern California	http://stats.ncaa.org/team/index/10800?org_id=657	[25, 25, 25, 3]
1002215	2		Ties		[3, 7, 0, 10]
1002215	3		Lead changes		[0, 5, 0, 5]
1002217	0	541	Pepperdine	http://stats.ncaa.org/team/index/10800?org_id=541	[23, 17, 25, 17, 1]
1002217	1	674	Stanford	http://stats.ncaa.org/team/index/10800?org_id=674	[25, 25, 23, 25, 3]
1002217	2		Ties		[10, 0, 13, 3, 26]
1002217	3		Lead changes		[3, 0, 4, 2, 9]
1003073	0	471	NJIT	http://stats.ncaa.org/team/index/10800?org_id=471	[27, 25, 20, 21, 13, 2]
1003073	1	554	Princeton	http://stats.ncaa.org/team/index/10800?org_id=554	[25, 18, 25, 25, 15, 3]
1003073	2		Ties		[12, 3, 9, 0, 6, 30]
1003073	3		Lead changes		[4, 2, 4, 0, 1, 11]
1003335	0	600	Saint Francis (PA)	http://stats.ncaa.org/team/index/10800?org_id=600	[20, 17, 23, 0]
1003335	1	539	Penn St.	http://stats.ncaa.org/team/index/10800?org_id=539	[25, 25, 25, 3]
1003335	2		Ties		[10, 4, 5, 19]
1003335	3		Lead changes		[2, 1, 2, 5]
1003743	0	471	NJIT	http://stats.ncaa.org/team/index/10800?org_id=471	[25, 21, 25, 25, 3]
1003743	1	590	Sacred Heart	http://stats.ncaa.org/team/index/10800?org_id=590	[17, 25, 22, 23, 1]
1003743	2		Ties		[2, 0, 7, 9, 18]
1003743	3		Lead changes		[1, 0, 4, 5, 10]
1010551	0	109	UC Irvine	http://stats.ncaa.org/team/index/10800?org_id=109	[24, 23, 25, 28, 15, 3]
1010551	1	657	Southern California	http://stats.ncaa.org/team/index/10800?org_id=657	[26, 25, 16, 26, 9, 2]
1010551	2		Ties		[11, 12, 2, 4, 4, 33]
1010551	3		Lead changes		[4, 3, 1, 2, 0, 10]
1010592	0	590	Sacred Heart	http://stats.ncaa.org/team/index/10800?org_id=590	[22, 17, 22, 0]
1010592	1	275	Harvard	http://stats.ncaa.org/team/index/10800?org_id=275	[25, 25, 25, 3]
1010592	2		Ties		[9, 0, 3, 12]
1010592	3		Lead changes		[5, 0, 2, 7]
1010771	0	554	Princeton	http://stats.ncaa.org/team/index/10800?org_id=554	[20, 12, 22, 0]
1010771	1	539	Penn St.	http://stats.ncaa.org/team/index/10800?org_id=539	[25, 25, 25, 3]
1010771	2		Ties		[0, 1, 10, 11]
1010771	3		Lead changes		[0, 0, 4, 4]
1010951	0	47	Ball St.	http://stats.ncaa.org/team/index/10800?org_id=47	[14, 18, 15, 0]
