year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2012	10800	77	BYU	16	1303546.0	Albertson, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1303546.0	6-4	Fr	26	0
2012	10800	77	BYU	3	1083487.0	Boyce, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083487.0	6-1	Jr	29	0
2012	10800	77	BYU	23	1191618.0	Clifford, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191618.0	6-6	Jr	0	0
2012	10800	77	BYU	14	1303547.0	Durkin, Leo	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1303547.0	6-4	Fr	0	0
2012	10800	77	BYU	7	1303548.0	Fuchs, Phil	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1303548.0	6-4	Fr	10	0
2012	10800	77	BYU	4	1303551.0	Heap, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1303551.0	6-4	So	22	0
2012	10800	77	BYU	11	1303549.0	Jarman, Price	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1303549.0	6-8	Fr	0	0
2012	10800	77	BYU	10	1191619.0	Jones, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191619.0	6-1	Jr	21	0
2012	10800	77	BYU	8	976864.0	Kauliakamoa, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976864.0	6-4	Sr	107	0
2012	10800	77	BYU	19	976865.0	Lavaja, Russell	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976865.0	6-7	Jr	118	0
2012	10800	77	BYU	1	1083486.0	Mayer, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083486.0	6-6	Jr	5	0
2012	10800	77	BYU	12	1303550.0	Reyes, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1303550.0	6-1	Fr	105	0
2012	10800	77	BYU	24	1191621.0	Rindfleisch, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191621.0	6-9	Jr	6	0
2012	10800	77	BYU	6	1191622.0	Rivera, Josue	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191622.0	6-3	Fr	118	0
2012	10800	77	BYU	15	1191623.0	Sander, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191623.0	6-4	So	89	0
2012	10800	77	BYU	2	976880.0	Smith, Quentin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976880.0	6-6	Sr	36	0
2012	10800	77	BYU	13	1083502.0	Stowell, Robb	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083502.0	6-7	Sr	117	0
2012	10800	77	BYU	17	976883.0	Tavana, Futi	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976883.0	6-8	Sr	91	0
2012	10800	77	BYU	20	1191624.0	Tye, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191624.0	6-6	So	0	0
2012	10800	77	BYU	9	1303552.0	Valencia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1303552.0	6-7	So	0	0
2012	10800	77	BYU	19	1191625.0	Young, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1191625.0	6-9	So	0	0
2012	10800	47	Ball St.	2	1192275.0	Aparcedo, Elias	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1192275.0	6-3	Jr	11	0
2012	10800	47	Ball St.	10	1305086.0	Aucoin, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1305086.0	6-0	So	37	0
2012	10800	47	Ball St.	14	1192273.0	Demirovski, Urim	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1192273.0	6-4	So	4	0
2012	10800	47	Ball St.	8	976236.0	Hartley, Jamion	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=976236.0	6-7	Jr	56	0
2012	10800	47	Ball St.	6	1083335.0	Herceg, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083335.0	6-4	Jr	83	0
2012	10800	47	Ball St.	99	1083336.0	Leske, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=10800&stats_player_seq=1083336.0	6-7	So	92	0
