year	year_id	division	team_id	team_name	team_url
2015	12100	3	2798	Albertus Magnus	http://stats.ncaa.org/team/index/12100?org_id=2798
2015	12100	3	962	Bard	http://stats.ncaa.org/team/index/12100?org_id=962
2015	12100	3	58	Baruch	http://stats.ncaa.org/team/index/12100?org_id=58
2015	12100	3	296	Benedictine (IL)	http://stats.ncaa.org/team/index/12100?org_id=296
2015	12100	3	79	Brooklyn	http://stats.ncaa.org/team/index/12100?org_id=79
2015	12100	3	480	CCNY	http://stats.ncaa.org/team/index/12100?org_id=480
2015	12100	3	1305	Cairn	http://stats.ncaa.org/team/index/12100?org_id=1305
2015	12100	3	121	Carthage	http://stats.ncaa.org/team/index/12100?org_id=121
2015	12100	3	23624	Cazenovia	http://stats.ncaa.org/team/index/12100?org_id=23624
2015	12100	3	1059	D'Youville	http://stats.ncaa.org/team/index/12100?org_id=1059
2015	12100	3	2691	Daniel Webster	http://stats.ncaa.org/team/index/12100?org_id=2691
2015	12100	3	1332	Dominican (IL)	http://stats.ncaa.org/team/index/12100?org_id=1332
2015	12100	3	203	East. Mennonite	http://stats.ncaa.org/team/index/12100?org_id=203
2015	12100	3	213	Elmira	http://stats.ncaa.org/team/index/12100?org_id=213
2015	12100	3	532	Elms	http://stats.ncaa.org/team/index/12100?org_id=532
2015	12100	3	214	Emerson	http://stats.ncaa.org/team/index/12100?org_id=214
2015	12100	3	215	Emmanuel (MA)	http://stats.ncaa.org/team/index/12100?org_id=215
2015	12100	3	8981	Endicott	http://stats.ncaa.org/team/index/12100?org_id=8981
2015	12100	3	11538	Fontbonne	http://stats.ncaa.org/team/index/12100?org_id=11538
2015	12100	3	8398	Hilbert	http://stats.ncaa.org/team/index/12100?org_id=8398
2015	12100	3	292	Hunter	http://stats.ncaa.org/team/index/12100?org_id=292
2015	12100	3	321	John Jay	http://stats.ncaa.org/team/index/12100?org_id=321
2015	12100	3	22626	Johnson & Wales (RI)	http://stats.ncaa.org/team/index/12100?org_id=22626
2015	12100	3	325	Juniata	http://stats.ncaa.org/team/index/12100?org_id=325
2015	12100	3	329	Kean	http://stats.ncaa.org/team/index/12100?org_id=329
2015	12100	3	1159	Keuka	http://stats.ncaa.org/team/index/12100?org_id=1159
2015	12100	3	1164	Lakeland	http://stats.ncaa.org/team/index/12100?org_id=1164
2015	12100	3	30085	Lancaster Bible	http://stats.ncaa.org/team/index/12100?org_id=30085
