year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2016	12382	934	Alderson Broaddus	01/08/2016	@ IPFW		IPFW		false		false	-									
2016	12382	934	Alderson Broaddus	01/09/2016	@ Ball St.	47	Ball St.	http://stats.ncaa.org/team/index/12382?org_id=47	false		false	L 0 - 3	false	0 - 3	false	0	3	false		3980812	http://stats.ncaa.org/game/index/3980812?org_id=47
2016	12382	934	Alderson Broaddus	01/15/2016	@ East. Mennonite		East. Mennonite		false		false	-									
2016	12382	934	Alderson Broaddus	01/22/2016	@ Sacred Heart		Sacred Heart		false		false	-									
2016	12382	934	Alderson Broaddus	01/23/2016	@ Harvard		Harvard		false		false	-									
2016	12382	934	Alderson Broaddus	01/30/2016	@ Belmont Abbey		Belmont Abbey		false		false	-									
2016	12382	934	Alderson Broaddus	02/06/2016	@ Penn St.-Altoona		Penn St.-Altoona		false		false	-									
2016	12382	934	Alderson Broaddus	02/12/2016	@ King (TN)		King (TN)		false		false	-									
2016	12382	934	Alderson Broaddus	02/13/2016	Barton		Barton		false		true	-									
2016	12382	934	Alderson Broaddus	02/26/2016	@ Lees-McRae		Lees-McRae		false		false	-									
2016	12382	934	Alderson Broaddus	02/27/2016	@ Barton		Barton		false		false	-									
2016	12382	934	Alderson Broaddus	03/05/2016	@ Coker		Coker		false		false	-									
2016	12382	934	Alderson Broaddus	03/07/2016	Quincy@Berea, KY		QuincyBerea, KY		false		false	-									
2016	12382	934	Alderson Broaddus	03/08/2016	Belmont Abbey@Lexington, KY		Belmont AbbeyLexington, KY		false		false	-									
2016	12382	934	Alderson Broaddus	03/08/2016	King (TN)@Lexington, KY		King (TN)Lexington, KY		false		false	-									
2016	12382	934	Alderson Broaddus	03/17/2016	Saint Francis (PA)		Saint Francis (PA)		false		true	-									
2016	12382	934	Alderson Broaddus	03/17/2016	Saint Francis (PA)		Saint Francis (PA)		false		true	-									
2016	12382	934	Alderson Broaddus	03/26/2016	@ Charleston (WV)		Charleston (WV)		false		false	-									
2016	12382	934	Alderson Broaddus	03/26/2016	@ Mount Olive		Mount Olive		false		false	-									
2016	12382	934	Alderson Broaddus	04/02/2016	Elmira@Rochester, NY		ElmiraRochester, NY		false		false	-									
2016	12382	934	Alderson Broaddus	04/09/2016	Charleston (WV)		Charleston (WV)		false		true	-									
2016	12382	77	BYU	01/08/2016	Loyola Chicago	371	Loyola Chicago	http://stats.ncaa.org/team/index/12382?org_id=371	false		true	W 3 - 1	true	3 - 1	false	3	1	false		3979225	http://stats.ncaa.org/game/index/3979225?org_id=77
2016	12382	77	BYU	01/09/2016	George Mason	248	George Mason	http://stats.ncaa.org/team/index/12382?org_id=248	false		true	W 3 - 1	true	3 - 1	false	3	1	false		3980840	http://stats.ncaa.org/game/index/3980840?org_id=77
2016	12382	77	BYU	01/15/2016	Stanford		Stanford		false		true	-									
2016	12382	77	BYU	01/16/2016	Stanford		Stanford		false		true	-									
2016	12382	77	BYU	01/22/2016	@ Long Beach St.		Long Beach St.		false		false	-									
2016	12382	77	BYU	01/23/2016	@ Long Beach St.		Long Beach St.		false		false	-									
2016	12382	77	BYU	01/29/2016	@ UC Irvine		UC Irvine		false		false	-									
2016	12382	77	BYU	01/30/2016	@ UC Irvine		UC Irvine		false		false	-									
2016	12382	77	BYU	02/05/2016	UC Santa Barbara		UC Santa Barbara		false		true	-									
2016	12382	77	BYU	02/06/2016	UC Santa Barbara		UC Santa Barbara		false		true	-									
2016	12382	77	BYU	02/12/2016	@ Princeton		Princeton		false		false	-									
2016	12382	77	BYU	02/13/2016	@ NJIT		NJIT		false		false	-									
2016	12382	77	BYU	02/19/2016	@ California Baptist		California Baptist		false		false	-									
2016	12382	77	BYU	02/20/2016	@ California Baptist		California Baptist		false		false	-									
2016	12382	77	BYU	02/26/2016	CSUN		CSUN		false		true	-									
2016	12382	77	BYU	02/27/2016	CSUN		CSUN		false		true	-									
2016	12382	77	BYU	03/02/2016	@ Hawaii		Hawaii		false		false	-									
2016	12382	77	BYU	03/04/2016	@ Hawaii		Hawaii		false		false	-									
2016	12382	77	BYU	03/18/2016	Pepperdine		Pepperdine		false		true	-									
2016	12382	77	BYU	03/19/2016	Pepperdine		Pepperdine		false		true	-									
2016	12382	77	BYU	03/25/2016	@ UC San Diego		UC San Diego		false		false	-									
2016	12382	77	BYU	03/26/2016	@ UC San Diego		UC San Diego		false		false	-									
2016	12382	77	BYU	04/01/2016	@ UCLA		UCLA		false		false	-									
2016	12382	77	BYU	04/02/2016	@ UCLA		UCLA		false		false	-									
2016	12382	77	BYU	04/08/2016	Southern California		Southern California		false		true	-									
2016	12382	77	BYU	04/09/2016	Southern California		Southern California		false		true	-									
2016	12382	47	Ball St.	01/08/2016	Stanford	674	Stanford	http://stats.ncaa.org/team/index/12382?org_id=674	false		true	L 0 - 3	false	0 - 3	false	0	3	false		3979157	http://stats.ncaa.org/game/index/3979157?org_id=47
2016	12382	47	Ball St.	01/09/2016	Alderson Broaddus	934	Alderson Broaddus	http://stats.ncaa.org/team/index/12382?org_id=934	false		true	W 3 - 0	true	3 - 0	false	3	0	false		3980812	http://stats.ncaa.org/game/index/3980812?org_id=47
2016	12382	47	Ball St.	01/14/2016	Sacred Heart	590	Sacred Heart	http://stats.ncaa.org/team/index/12382?org_id=590	false		true	W 3 - 1	true	3 - 1	false	3	1	false		3984069	http://stats.ncaa.org/game/index/3984069?org_id=47
2016	12382	47	Ball St.	01/15/2016	Harvard		Harvard		false		true	-									
2016	12382	47	Ball St.	01/22/2016	@ Penn St.		Penn St.		false		false	-									
2016	12382	47	Ball St.	01/23/2016	@ Saint Francis (PA)		Saint Francis (PA)		false		false	-									
2016	12382	47	Ball St.	01/29/2016	@ NJIT		NJIT		false		false	-									
2016	12382	47	Ball St.	01/30/2016	@ George Mason		George Mason		false		false	-									
2016	12382	47	Ball St.	02/04/2016	@ McKendree		McKendree		false		false	-									
2016	12382	47	Ball St.	02/06/2016	@ Ohio St.		Ohio St.		false		false	-									
2016	12382	47	Ball St.	02/11/2016	IPFW		IPFW		false		true	-									
2016	12382	47	Ball St.	02/12/2016	Barton		Barton		false		true	-									
2016	12382	47	Ball St.	02/18/2016	Lewis		Lewis		false		true	-									
2016	12382	47	Ball St.	02/19/2016	Loyola Chicago		Loyola Chicago		false		true	-									
2016	12382	47	Ball St.	02/25/2016	Quincy		Quincy		false		true	-									
2016	12382	47	Ball St.	02/26/2016	Lindenwood (MO)		Lindenwood (MO)		false		true	-									
2016	12382	47	Ball St.	03/04/2016	@ Grand Canyon		Grand Canyon		false		false	-									
2016	12382	47	Ball St.	03/05/2016	@ Grand Canyon		Grand Canyon		false		false	-									
2016	12382	47	Ball St.	03/07/2016	@ UCLA		UCLA		false		false	-									
2016	12382	47	Ball St.	03/13/2016	Mount Olive		Mount Olive		false		true	-									
2016	12382	47	Ball St.	03/16/2016	@ IPFW		IPFW		false		false	-									
2016	12382	47	Ball St.	03/20/2016	UC Irvine		UC Irvine		false		true	-									
2016	12382	47	Ball St.	03/25/2016	Ohio St.		Ohio St.		false		true	-									
2016	12382	47	Ball St.	03/26/2016	McKendree		McKendree		false		true	-									
2016	12382	47	Ball St.	04/01/2016	@ Quincy		Quincy		false		false	-									
2016	12382	47	Ball St.	04/02/2016	@ Lindenwood (MO)		Lindenwood (MO)		false		false	-									
2016	12382	47	Ball St.	04/08/2016	@ Lewis		Lewis		false		false	-									
2016	12382	47	Ball St.	04/09/2016	@ Loyola Chicago		Loyola Chicago		false		false	-									
2016	12382	15646	Barton	01/09/2016	Saint Francis (PA)	600	Saint Francis (PA)	http://stats.ncaa.org/team/index/12382?org_id=600	false		true	W 3 - 2	true	3 - 2	false	3	2	false		3980172	http://stats.ncaa.org/game/index/3980172?org_id=15646
2016	12382	15646	Barton	01/14/2016	@ Pfeiffer	542	Pfeiffer	http://stats.ncaa.org/team/index/12382?org_id=542	false		false	L 2 - 3	false	2 - 3	false	2	3	false		3983818	http://stats.ncaa.org/game/index/3983818?org_id=542
2016	12382	15646	Barton	01/16/2016	Limestone		Limestone		false		true	-									
2016	12382	15646	Barton	01/19/2016	@ Coker		Coker		false		false	-									
2016	12382	15646	Barton	01/30/2016	@ North Greenville		North Greenville		false		false	-									
2016	12382	15646	Barton	01/31/2016	@ Emmanuel (GA)		Emmanuel (GA)		false		false	-									
2016	12382	15646	Barton	02/05/2016	Belmont Abbey		Belmont Abbey		false		true	-									
2016	12382	15646	Barton	02/10/2016	Mount Olive		Mount Olive		false		true	-									
2016	12382	15646	Barton	02/12/2016	@ Ball St.		Ball St.		false		false	-									
2016	12382	15646	Barton	02/13/2016	@ Alderson Broaddus		Alderson Broaddus		false		false	-									
2016	12382	15646	Barton	02/19/2016	King (TN)		King (TN)		false		true	-									
2016	12382	15646	Barton	02/20/2016	Lees-McRae		Lees-McRae		false		true	-									
2016	12382	15646	Barton	02/27/2016	Alderson Broaddus		Alderson Broaddus		false		true	-									
2016	12382	15646	Barton	03/03/2016	Erskine		Erskine		false		true	-									
2016	12382	15646	Barton	03/05/2016	@ Limestone		Limestone		false		false	-									
2016	12382	15646	Barton	03/18/2016	McKendree@Bristol, TN		McKendreeBristol, TN		false		false	-									
2016	12382	15646	Barton	03/19/2016	@ Erskine		Erskine		false		false	-									
2016	12382	15646	Barton	03/23/2016	Coker		Coker		false		true	-									
2016	12382	15646	Barton	03/25/2016	St. Andrews		St. Andrews		false		true	-									
2016	12382	15646	Barton	03/30/2016	@ Belmont Abbey		Belmont Abbey		false		false	-									
2016	12382	15646	Barton	04/01/2016	Emmanuel (GA)		Emmanuel (GA)		false		true	-									
2016	12382	15646	Barton	04/02/2016	North Greenville		North Greenville		false		true	-									
2016	12382	15646	Barton	04/05/2016	@ Mount Olive		Mount Olive		false		false	-									
2016	12382	15646	Barton	04/08/2016	@ King (TN)		King (TN)		false		false	-									
2016	12382	15646	Barton	04/09/2016	@ Lees-McRae		Lees-McRae		false		false	-									
2016	12382	15646	Barton	04/12/2016	Pfeiffer		Pfeiffer		false		true	-									
2016	12382	2683	Belmont Abbey	01/15/2016	@ St. Andrews		St. Andrews		false		false	-									
2016	12382	2683	Belmont Abbey	01/21/2016	@ Emmanuel (GA)		Emmanuel (GA)		false		false	-									
2016	12382	2683	Belmont Abbey	01/29/2016	King (TN)		King (TN)		false		true	-									
2016	12382	2683	Belmont Abbey	01/29/2016	St. Andrews		St. Andrews		false		true	-									
2016	12382	2683	Belmont Abbey	01/30/2016	Alderson Broaddus		Alderson Broaddus		false		true	-									
2016	12382	2683	Belmont Abbey	01/30/2016	Lees-McRae		Lees-McRae		false		true	-									
2016	12382	2683	Belmont Abbey	02/02/2016	Pfeiffer		Pfeiffer		false		true	-									
2016	12382	2683	Belmont Abbey	02/05/2016	@ Barton		Barton		false		false	-									
2016	12382	2683	Belmont Abbey	02/12/2016	@ Mount Olive		Mount Olive		false		false	-									
2016	12382	2683	Belmont Abbey	02/18/2016	Emmanuel (GA)		Emmanuel (GA)		false		true	-									
2016	12382	2683	Belmont Abbey	02/20/2016	North Greenville		North Greenville		false		true	-									
2016	12382	2683	Belmont Abbey	02/23/2016	@ Erskine		Erskine		false		false	-									
2016	12382	2683	Belmont Abbey	02/26/2016	Coker		Coker		false		true	-									
2016	12382	2683	Belmont Abbey	02/27/2016	@ Limestone		Limestone		false		false	-									
2016	12382	2683	Belmont Abbey	03/07/2016	Quincy@Lexington, KY		QuincyLexington, KY		false		false	-									
2016	12382	2683	Belmont Abbey	03/07/2016	King (TN)@Lexington, KY		King (TN)Lexington, KY		false		false	-									
2016	12382	2683	Belmont Abbey	03/08/2016	Graceland (IA)@Lexington, KY		Graceland (IA)Lexington, KY		false		false	-									
2016	12382	2683	Belmont Abbey	03/08/2016	Alderson Broaddus@Lexington, KY		Alderson BroaddusLexington, KY		false		false	-									
2016	12382	2683	Belmont Abbey	03/15/2016	@ Pfeiffer		Pfeiffer		false		false	-									
2016	12382	2683	Belmont Abbey	03/18/2016	Charleston (WV)		Charleston (WV)		false		true	-									
2016	12382	2683	Belmont Abbey	03/19/2016	Limestone		Limestone		false		true	-									
2016	12382	2683	Belmont Abbey	03/22/2016	Mount Olive		Mount Olive		false		true	-									
2016	12382	2683	Belmont Abbey	03/29/2016	@ North Greenville		North Greenville		false		false	-									
2016	12382	2683	Belmont Abbey	03/30/2016	Barton		Barton		false		true	-									
2016	12382	2683	Belmont Abbey	04/08/2016	Erskine		Erskine		false		true	-									
2016	12382	2683	Belmont Abbey	04/09/2016	@ Coker		Coker		false		false	-									
2016	12382	2683	Belmont Abbey	04/12/2016	@ Lees-McRae		Lees-McRae		false		false	-									
2016	12382	101	CSUN	01/06/2016	Charleston (WV)	1013	Charleston (WV)	http://stats.ncaa.org/team/index/12382?org_id=1013	false		true	W 3 - 0	true	3 - 0	false	3	0	false		3978915	http://stats.ncaa.org/game/index/3978915?org_id=101
2016	12382	101	CSUN	01/08/2016	Sacred Heart @ Santa Barbara, CA	590	Sacred Heart	http://stats.ncaa.org/team/index/12382?org_id=590	true	Santa Barbara, CA	true	W 3 - 2	true	3 - 2	false	3	2	false		3979059	http://stats.ncaa.org/game/index/3979059?org_id=101
2016	12382	101	CSUN	01/08/2016	Lindenwood (MO) @ Santa Barbara, Calif	30136	Lindenwood (MO)	http://stats.ncaa.org/team/index/12382?org_id=30136	true	Santa Barbara, Calif	true	W 3 - 0	true	3 - 0	false	3	0	false		3980234	http://stats.ncaa.org/game/index/3980234?org_id=30136
2016	12382	101	CSUN	01/09/2016	NJIT @ Santa Barbara, Calif	471	NJIT	http://stats.ncaa.org/team/index/12382?org_id=471	true	Santa Barbara, Calif	true	W 3 - 0	true	3 - 0	false	3	0	false		3980841	http://stats.ncaa.org/game/index/3980841?org_id=101
2016	12382	101	CSUN	01/13/2016	California Baptist	30135	California Baptist	http://stats.ncaa.org/team/index/12382?org_id=30135	false		true	W 3 - 0	true	3 - 0	false	3	0	false		3983563	http://stats.ncaa.org/game/index/3983563?org_id=101
2016	12382	101	CSUN	01/15/2016	Southern California		Southern California		false		true	-									
2016	12382	101	CSUN	01/20/2016	Cal Lutheran		Cal Lutheran		false		true	-									
2016	12382	101	CSUN	01/27/2016	@ UC Santa Barbara		UC Santa Barbara		false		false	-									
2016	12382	101	CSUN	01/29/2016	@ UCLA		UCLA		false		false	-									
2016	12382	101	CSUN	02/03/2016	Pepperdine		Pepperdine		false		true	-									
2016	12382	101	CSUN	02/06/2016	Stanford		Stanford		false		true	-									
2016	12382	101	CSUN	02/10/2016	@ Southern California		Southern California		false		false	-									
2016	12382	101	CSUN	02/12/2016	@ California Baptist		California Baptist		false		false	-									
2016	12382	101	CSUN	02/17/2016	UC Irvine		UC Irvine		false		true	-									
2016	12382	101	CSUN	02/19/2016	UC San Diego		UC San Diego		false		true	-									
2016	12382	101	CSUN	02/26/2016	@ BYU		BYU		false		false	-									
2016	12382	101	CSUN	02/27/2016	@ BYU		BYU		false		false	-									
2016	12382	101	CSUN	03/04/2016	@ Penn St.		Penn St.		false		false	-									
2016	12382	101	CSUN	03/05/2016	Mount Olive@University Park, PA		Mount OliveUniversity Park, PA		false		false	-									
2016	12382	101	CSUN	03/11/2016	Hawaii		Hawaii		false		true	-									
2016	12382	101	CSUN	03/12/2016	Hawaii		Hawaii		false		true	-									
