year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2015	12100	77	BYU	12	1303550	Reyes, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303550	Sr	6-1	100	0	100	 	 	 	 	""	66	 	 	224	25	 	 	 	 	 	 
2015	12100	77	BYU	23	1417609	Hatch, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417609	Jr	6-8	96	0	96	27	109	19	211	0.427	9	5	18	57	1	6	119	7	179.5	 	 
2015	12100	77	BYU	17	1417608	Grosh, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417608	So	6-7	84	0	84	21	95	25	203	0.345	7	8	17	33	 	8	84	4	153.0	 	 
2015	12100	77	BYU	10	1527705	Langlois, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527705	So	6-10	77	0	77	22	246	91	625	0.248	12	8	42	125	25	2	71	8	291.5	 	 
2015	12100	77	BYU	11	1417617	Underwood, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417617	Jr	6-6	74	0	74	17	212	69	500	0.286	11	5	36	75	1	2	52	9	245.0	 	 
2015	12100	77	BYU	15	1640867	Sander, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640867	Fr	6-4	72	0	72	8	163	64	381	0.260	8	14	52	62	26	1	29	 	192.5	 	 
2015	12100	77	BYU	18	1417613	Sutton, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417613	Jr	6-6	67	0	67	14	18	13	52	0.096	610	5	11	122	2	4	40	6	47.0	5	 
2015	12100	77	BYU	5	1527706	Meretev, Kiril	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527706	So	6-8	53	0	53	8	88	44	199	0.221	6	8	15	50	16	1	16	 	105.0	 	 
2015	12100	77	BYU	9	1417610	Heap, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417610	Jr	6-6	48	0	48	13	9	6	23	0.130	430	4	9	89	 	2	25	4	27.5	4	 
2015	12100	77	BYU	7	1303548	Fuchs, Phil	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303548	Sr	6-4	45	0	45	10	121	36	286	0.297	3	4	20	59	11	 	20	1	135.0	1	 
2015	12100	77	BYU	1	1527704	Jarman, Price	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527704	Fr	6-8	38	0	38	6	59	14	108	0.417	2	4	16	16	 	3	46	1	89.0	 	 
2015	12100	77	BYU	6	1191622	Rivera, Josue	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191622	Sr	6-3	28	0	28	7	45	21	116	0.207	5	2	17	27	6	2	11	3	54.5	 	 
2015	12100	77	BYU	2	1417611	Heninger, Carson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417611	Jr	6-5	21	0	21	3	48	19	112	0.259	2	1	18	30	 	1	15	2	57.5	 	 
2015	12100	77	BYU	16	1527703	Dobbert, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527703	So	6-10	20	0	20	6	53	16	132	0.280	3	7	16	31	 	 	15	1	67.5	 	 
2015	12100	77	BYU	8	1640868	Sikes, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640868	Fr	6-1	10	0	10	 	 	 	 	""	4	 	 	5	1	 	 	 	 	 	 
2015	12100	77	BYU	14	1640865	Hutchins, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640865	Jr	6-4	5	0	5	 	7	4	20	0.150	 	 	2	6	1	 	3	 	8.5	 	 
2015	12100	77	BYU	4	1640863	Durkin, Leo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640863	Fr	6-4	4	0	4	 	 	 	1	""	30	 	3	10	 	 	2	 	1.0	 	 
2015	12100	77	BYU	3	1417607	Chang, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417607	Jr	6-0	3	0	3	 	 	 	 	""	3	 	 	 	2	 	 	 	 	 	 
2015	12100	47	Ball St.	6	1525767	Surane, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1525767	So	6-6	100	0	100	29	166	38	306	0.418	8	30	73	49	 	14	69	10	244.5	2	 
2015	12100	47	Ball St.	1	1305083	Vander Meer, David Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305083	Sr	5-9	97	0	97	 	1	6	13	-0.385	48	 	1	230	36	 	 	 	1.0	1	 
2015	12100	47	Ball St.	16	1644880	Walsh, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1644880	Fr	6-11	93	0	93	27	153	42	289	0.384	4	17	67	20	 	14	115	6	241.5	1	 
2015	12100	47	Ball St.	8	1525765	Garchet, Hiago	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1525765	Jr	6-6	88	0	88	25	32	14	85	0.212	852	8	16	121	 	5	64	10	77.0	6	 
2015	12100	47	Ball St.	7	1305084	Witmer, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305084	Sr	6-3	80	0	80	24	165	61	454	0.229	6	4	34	115	13	2	49	2	195.5	 	 
2015	12100	47	Ball St.	12	1305087	Sutherland, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305087	Sr	6-3	80	0	80	22	167	70	423	0.229	7	4	19	96	36	2	41	3	193.5	 	 
2015	12100	47	Ball St.	15	1416804	Niemczewski, Martin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416804	Jr	6-5	79	0	79	23	240	121	581	0.205	10	18	45	107	 	3	46	3	284.0	2	 
2015	12100	47	Ball St.	19	1537149	Scannell, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537149	Fr	-	42	0	42	7	78	44	210	0.162	5	2	32	43	15	1	19	 	90.5	1	 
2015	12100	47	Ball St.	5	1649313	Cartagena, Edgardo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649313	N/A	-	42	0	42	3	65	49	175	0.091	1	3	29	26	7	4	11	3	77.5	1	 
