year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11360	77	BYU	15	1191623	Sander, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1191623	Jr	6-4	117	0	117	31	461	146	947	0.333	33	42	78	178	23	2	91	10	550.5	 
2013	11360	77	BYU	13	1417612	Patch, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1417612	Fr	6-8	116	0	116	31	418	149	866	0.311	7	18	92	126	2	4	97	10	488.5	2
2013	11360	77	BYU	12	1303550	Reyes, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1303550	So	6-1	116	0	116	 	1	 	1	""	43	 	 	169	29	 	 	 	1.0	1
2013	11360	77	BYU	3	1083487	Boyce, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1083487	Sr	6-1	113	0	113	31	9	8	27	0.037	1,160	7	19	161	3	6	64	13	53.5	2
2013	11360	77	BYU	6	1191622	Rivera, Josue	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1191622	So	6-3	104	0	104	27	228	73	510	0.304	12	19	54	123	31	2	82	8	290.0	 
2013	11360	77	BYU	5	976865	Lavaja, Russell	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=976865	Sr	6-7	97	0	97	27	166	41	293	0.427	10	5	37	33	 	3	110	2	229.0	1
2013	11360	77	BYU	19	1191625	Young, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1191625	Jr	6-9	82	0	82	23	104	33	208	0.341	5	10	52	29	 	3	78	18	156.0	 
2013	11360	77	BYU	23	1417609	Hatch, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1417609	Fr	6-8	63	0	63	12	55	12	114	0.377	2	5	12	27	 	1	87	9	104.5	 
2013	11360	77	BYU	24	1191621	Rindfleisch, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1191621	Sr	6-9	41	0	41	 	 	1	2	""	4	 	 	1	 	 	1	 	 	 
2013	11360	77	BYU	9	1417610	Heap, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1417610	So	6-6	28	0	28	 	3	2	5	0.200	116	2	4	13	 	1	12	1	12.0	 
2013	11360	77	BYU	7	1303548	Fuchs, Phil	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1303548	So	6-4	25	0	25	4	36	15	80	0.263	2	2	11	20	5	 	11	 	43.5	 
2013	11360	77	BYU	22	1417607	Chang, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1417607	Fr	6-0	16	0	16	 	 	 	 	""	5	 	 	13	2	 	 	 	 	 
2013	11360	77	BYU	4	1303551	Heap, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1303551	Jr	6-4	8	0	8	 	5	3	14	0.143	 	 	2	6	2	 	6	1	8.0	 
2013	11360	77	BYU	11	1417617	Underwood, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1417617	So	6-6	6	0	6	 	3	 	10	""	1	 	4	7	1	 	6	 	5.0	 
2013	11360	77	BYU	1	1083486	Mayer, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1083486	Sr	6-6	5	0	5	 	 	 	 	""	 	 	 	 	 	 	 	 	 	 
2013	11360	77	BYU	8	1303552	Valencia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1303552	Jr	6-7	5	0	5	 	 	 	 	""	1	2	1	 	 	 	3	1	3.5	 
2013	11360	47	Ball St.	16	1192274	Owens, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1192274	Jr	6-9	94	0	94	27	191	45	363	0.402	8	11	17	23	 	21	104	6	275.0	 
2013	11360	47	Ball St.	2	1083336	Leske, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1083336	Jr	6-7	93	0	93	26	143	39	285	0.365	14	14	42	46	4	21	112	5	234.0	2
2013	11360	47	Ball St.	4	1083338	Rouse, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1083338	Jr	5-8	93	0	93	 	1	 	3	""	75	 	 	272	26	 	 	 	1.0	 
2013	11360	47	Ball St.	6	1083335	Herceg, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1083335	Sr	6-4	90	0	90	26	307	148	708	0.225	13	39	59	122	12	4	50	3	375.0	1
2013	11360	47	Ball St.	7	1305084	Witmer, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1305084	So	6-3	87	0	87	24	144	67	461	0.167	19	18	33	148	16	1	54	2	190.0	1
2013	11360	47	Ball St.	1	1305083	Vander Meer, David Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1305083	So	5-9	85	0	85	1	7	1	15	0.400	5	5	12	32	1	 	 	 	12.0	 
2013	11360	47	Ball St.	5	1192272	McIlvaine, Graham	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1192272	Jr	6-6	74	0	74	21	63	10	98	0.541	712	11	46	161	 	6	42	2	100.5	6
2013	11360	47	Ball St.	8	976236	Hartley, Jamion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=976236	Sr	6-7	61	0	61	15	225	96	541	0.238	4	5	7	62	1	7	37	1	255.5	 
2013	11360	47	Ball St.	3	1083339	Wichmann, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1083339	Sr	6-3	57	0	57	6	8	1	19	0.368	273	1	7	43	 	3	23	1	22.5	2
2013	11360	47	Ball St.	11a	1416805	Renaud, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1416805	Fr	6-0	35	0	35	 	 	1	3	""	3	 	6	10	 	 	 	 	 	 
2013	11360	47	Ball St.	14	1192273	Demirovski, Urim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1192273	Jr	6-4	35	0	35	5	48	31	121	0.140	6	6	25	39	7	1	9	1	59.5	 
2013	11360	47	Ball St.	10	1416803	Lesure, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11360&stats_player_seq=1416803	Fr	6-5	29	0	29	5	32	15	107	0.159	 	2	13	27	9	 	12	 	40.0	 
