year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11360	121	Carthage	-	Opponent Totals	-	-	-	-	110	 	1,235	632	3,473	2.148	1,143	78	284	1,170	122	77	270	30	1,525.0	36
2013	11360	23624	Cazenovia	-	Totals	-	-	-	-	72	 	226	242	1,342	-0.012	191	49	141	465	299	55	92	63	376.0	45
2013	11360	23624	Cazenovia	-	Opponent Totals	-	-	-	-	72	 	825	269	1,673	0.332	718	299	198	608	49	40	70	25	1,199.0	14
2013	11360	1059	D'Youville	-	Totals	-	-	-	-	110	 	1,220	687	3,213	0.166	1,098	127	286	1,132	151	58	257	44	1,533.5	26
2013	11360	1059	D'Youville	-	Opponent Totals	-	-	-	-	110	 	1,225	554	3,091	0.217	1,136	151	338	1,107	127	79	359	77	1,634.5	34
2013	11360	2691	Daniel Webster	-	Totals	-	-	-	-	99	 	1,096	483	2,663	0.230	993	139	336	887	124	84	182	83	1,410.0	30
2013	11360	2691	Daniel Webster	-	Opponent Totals	-	-	-	-	99	 	1,067	543	2,709	0.193	982	124	284	930	138	78	163	59	1,350.5	17
2013	11360	203	East. Mennonite	-	Totals	-	-	-	-	96	 	1,114	515	2,680	0.224	1,034	115	246	957	94	38	331	34	1,432.5	31
2013	11360	203	East. Mennonite	-	Opponent Totals	-	-	-	-	96	 	1,047	491	2,706	0.205	958	94	233	920	115	90	218	79	1,340.0	35
2013	11360	213	Elmira	-	Totals	-	-	-	-	129	 	1,529	672	3,753	0.228	1,398	172	471	1,301	163	62	369	43	1,947.5	25
2013	11360	213	Elmira	-	Opponent Totals	-	-	-	-	129	 	1,348	612	3,460	0.213	1,194	163	413	1,324	172	78	372	60	1,775.0	45
2013	11360	532	Elms	-	Totals	-	-	-	-	110	 	1,310	546	3,081	0.248	1,245	130	272	1,149	148	62	202	43	1,603.0	34
2013	11360	532	Elms	-	Opponent Totals	-	-	-	-	110	 	1,156	540	3,091	0.199	1,029	148	262	1,006	130	73	250	64	1,502.0	39
2013	11360	214	Emerson	-	Totals	-	-	-	-	99	 	1,038	511	2,708	0.195	955	102	193	971	148	60	190	28	1,295.0	32
2013	11360	214	Emerson	-	Opponent Totals	-	-	-	-	99	 	1,232	553	2,965	0.229	1,126	147	297	965	97	75	226	48	1,567.0	51
2013	11360	215	Emmanuel (MA)	-	Totals	-	-	-	-	114	 	1,380	611	3,206	0.240	1,276	198	399	1,018	138	84	231	51	1,777.5	30
2013	11360	215	Emmanuel (MA)	-	Opponent Totals	-	-	-	-	114	 	1,199	567	2,980	0.212	1,087	138	357	1,048	197	71	341	38	1,578.5	31
2013	11360	8981	Endicott	-	Totals	-	-	-	-	113	 	1,296	527	3,228	0.238	1,167	152	287	1,172	113	60	372	47	1,694.0	27
2013	11360	8981	Endicott	-	Opponent Totals	-	-	-	-	113	 	1,219	666	3,282	0.168	1,152	113	326	1,220	152	72	226	44	1,517.0	44
2013	11360	11538	Fontbonne	-	Totals	-	-	-	-	71	 	657	442	2,195	0.098	603	37	152	786	81	56	79	29	789.5	21
2013	11360	11538	Fontbonne	-	Opponent Totals	-	-	-	-	71	 	966	328	2,197	0.290	901	81	196	899	37	41	229	49	1,202.5	13
2013	11360	245	Gallaudet	-	Totals	-	-	-	-	68	 	390	430	1,726	-0.023	348	64	170	713	167	22	42	85	497.0	54
2013	11360	245	Gallaudet	-	Opponent Totals	-	-	-	-	68	 	712	284	1,793	0.239	614	167	172	694	64	46	158	45	1,004.0	32
2013	11360	8398	Hilbert	-	Totals	-	-	-	-	85	 	830	463	2,362	0.155	767	107	195	926	125	43	140	38	1,050.0	50
2013	11360	8398	Hilbert	-	Opponent Totals	-	-	-	-	85	 	1,054	382	2,487	0.270	969	125	270	888	107	61	276	61	1,378.0	50
2013	11360	292	Hunter	-	Totals	-	-	-	-	103	 	1,177	544	2,638	0.240	1,014	138	270	781	107	83	201	71	1,498.5	31
2013	11360	292	Hunter	-	Opponent Totals	-	-	-	-	103	 	1,021	503	2,513	0.206	950	107	243	748	138	72	250	67	1,325.0	51
2013	11360	321	John Jay	-	Totals	-	-	-	-	64	 	460	338	1,502	0.081	399	122	178	491	163	44	88	37	670.0	4
2013	11360	321	John Jay	-	Opponent Totals	-	-	-	-	64	 	645	368	1,658	0.167	550	163	186	570	122	35	111	34	898.5	16
2013	11360	22626	Johnson & Wales (RI)	-	Totals	-	-	-	-	121	 	1,326	607	3,256	0.221	1,217	162	421	921	168	99	319	47	1,746.5	38
2013	11360	22626	Johnson & Wales (RI)	-	Opponent Totals	-	-	-	-	121	 	1,359	664	3,169	0.219	1,246	168	302	1,131	162	77	283	41	1,745.5	31
2013	11360	325	Juniata	-	Totals	-	-	-	-	135	 	1,685	603	3,682	0.294	1,574	161	401	1,142	161	97	483	46	2,184.5	26
2013	11360	325	Juniata	-	Opponent Totals	-	-	-	-	135	 	1,651	748	3,822	0.236	1,554	161	408	1,117	160	86	321	37	2,058.5	33
2013	11360	329	Kean	-	Totals	-	-	-	-	124	 	1,481	615	3,362	0.258	1,360	187	401	1,136	105	76	435	73	1,961.5	41
2013	11360	329	Kean	-	Opponent Totals	-	-	-	-	124	 	1,219	717	3,298	0.152	1,120	113	336	992	188	71	224	53	1,515.0	42
2013	11360	1159	Keuka	-	Totals	-	-	-	-	105	 	929	558	3,006	0.123	892	156	306	1,277	122	86	369	223	1,355.5	92
2013	11360	1159	Keuka	-	Opponent Totals	-	-	-	-	105	 	1,016	613	2,899	0.139	918	116	231	1,176	144	48	202	64	1,281.0	62
2013	11360	30085	Lancaster Bible	-	Totals	-	-	-	-	115	 	1,203	731	3,211	0.147	1,082	182	309	1,082	137	97	230	81	1,597.0	35
2013	11360	30085	Lancaster Bible	-	Opponent Totals	-	-	-	-	115	 	1,118	611	3,038	0.167	1,042	137	336	1,066	182	92	310	121	1,502.0	38
2013	11360	8486	Lasell	-	Totals	-	-	-	-	103	 	1,116	534	2,827	0.206	1,036	112	329	963	104	121	181	132	1,439.5	55
2013	11360	8486	Lasell	-	Opponent Totals	-	-	-	-	103	 	1,093	576	2,793	0.185	976	105	286	988	109	65	205	78	1,365.5	34
2013	11360	279	Lehman	-	Totals	-	-	-	-	94	 	828	549	2,551	0.109	741	205	290	884	143	66	158	76	1,178.0	46
2013	11360	279	Lehman	-	Opponent Totals	-	-	-	-	94	 	897	502	2,436	0.162	757	143	244	1,028	205	58	193	75	1,194.5	52
2013	11360	24317	Lesley	-	Totals	-	-	-	-	57	 	205	368	1,229	-0.133	178	38	162	429	168	25	26	41	281.0	12
2013	11360	24317	Lesley	-	Opponent Totals	-	-	-	-	57	 	608	174	1,270	0.342	545	168	169	608	38	44	78	35	859.0	7
2013	11360	398	MIT	-	Totals	-	-	-	-	133	 	1,694	683	3,943	0.256	1,530	198	408	1,552	123	69	319	54	2,120.5	6
2013	11360	398	MIT	-	Opponent Totals	-	-	-	-	133	 	1,386	655	3,777	0.194	1,290	123	391	1,295	183	111	388	85	1,814.0	37
2013	11360	20220	MSOE	-	Totals	-	-	-	-	96	 	1,087	529	2,774	0.201	1,021	99	291	876	110	51	248	43	1,361.0	17
2013	11360	20220	MSOE	-	Opponent Totals	-	-	-	-	96	 	1,168	476	2,689	0.257	1,081	110	292	962	99	68	265	46	1,478.5	29
2013	11360	23725	Medaille	-	Totals	-	-	-	-	111	 	1,383	636	3,210	0.233	1,278	161	380	1,070	131	60	328	63	1,768.0	21
2013	11360	23725	Medaille	-	Opponent Totals	-	-	-	-	111	 	1,196	546	2,986	0.218	1,110	131	326	986	161	66	363	48	1,574.5	30
2013	11360	403	Medgar Evers	-	Totals	-	-	-	-	66	 	180	314	1,031	-0.130	150	41	153	366	287	19	38	65	259.0	127
2013	11360	403	Medgar Evers	-	Opponent Totals	-	-	-	-	66	 	526	200	1,174	0.278	452	287	154	483	41	32	66	19	878.0	12
2013	11360	27901	Mount Ida	-	Totals	-	-	-	-	93	 	908	626	2,581	0.109	848	88	294	804	159	81	98	47	1,126.0	23
2013	11360	27901	Mount Ida	-	Opponent Totals	-	-	-	-	93	 	951	371	2,283	0.254	840	159	287	851	88	120	201	53	1,330.5	28
2013	11360	451	Mt. St. Vincent	-	Totals	-	-	-	-	92	 	745	540	2,416	0.085	653	126	300	773	162	53	188	59	1,018.0	30
2013	11360	451	Mt. St. Vincent	-	Opponent Totals	-	-	-	-	92	 	910	454	2,346	0.194	842	174	264	1,064	127	57	179	58	1,230.5	40
2013	11360	479	NYU	-	Totals	-	-	-	-	92	 	1,138	569	2,622	0.217	1,055	131	344	854	82	56	261	57	1,455.5	10
2013	11360	479	NYU	-	Opponent Totals	-	-	-	-	92	 	946	447	2,407	0.207	871	82	282	769	131	71	315	51	1,256.5	7
2013	11360	461	Nazareth	-	Totals	-	-	-	-	128	 	1,761	624	3,520	0.323	1,634	224	541	1,074	105	60	449	31	2,269.5	28
2013	11360	461	Nazareth	-	Opponent Totals	-	-	-	-	128	 	1,244	676	3,233	0.176	1,136	102	358	953	224	86	282	31	1,573.0	39
2013	11360	319	New Jersey City	-	Totals	-	-	-	-	124	 	1,346	709	3,392	0.188	1,264	203	332	1,088	177	84	303	99	1,784.5	28
2013	11360	319	New Jersey City	-	Opponent Totals	-	-	-	-	124	 	1,332	686	3,318	0.195	1,232	177	381	1,110	203	45	314	67	1,711.0	36
2013	11360	21772	Newbury	-	Totals	-	-	-	-	79	 	835	426	2,297	0.178	762	115	162	918	82	38	102	21	1,039.0	22
2013	11360	21772	Newbury	-	Opponent Totals	-	-	-	-	79	 	888	381	2,336	0.217	809	82	217	896	115	69	137	17	1,107.5	23
2013	11360	25719	Penn St.-Altoona	-	Totals	-	-	-	-	100	 	870	520	2,546	0.137	791	68	142	990	152	91	136	137	1,097.0	50
2013	11360	25719	Penn St.-Altoona	-	Opponent Totals	-	-	-	-	100	 	1,320	511	2,987	0.271	1,209	152	322	971	68	75	229	87	1,661.5	29
2013	11360	538	Penn St.-Behrend	-	Totals	-	-	-	-	105	 	1,249	478	2,966	0.260	1,131	128	263	1,028	97	85	293	51	1,608.5	26
2013	11360	538	Penn St.-Behrend	-	Opponent Totals	-	-	-	-	105	 	1,197	608	3,049	0.193	1,099	98	262	1,075	127	74	239	85	1,488.5	38
2013	11360	481	Polytechnic (NY)	-	Totals	-	-	-	-	102	 	728	533	2,379	0.082	662	125	280	594	287	59	118	87	971.0	45
2013	11360	481	Polytechnic (NY)	-	Opponent Totals	-	-	-	-	102	 	1,106	489	2,506	0.246	965	311	317	885	124	74	198	106	1,590.0	43
2013	11360	30029	Purchase	-	Totals	-	-	-	-	69	 	447	454	1,594	-0.004	421	66	136	614	160	25	83	100	579.5	38
2013	11360	30029	Purchase	-	Opponent Totals	-	-	-	-	69	 	757	318	1,749	0.251	651	164	201	574	63	32	149	50	1,027.5	35
2013	11360	564	Ramapo	-	Totals	-	-	-	-	111	 	1,310	609	3,207	0.219	1,162	201	381	1,054	75	72	317	52	1,741.5	30
2013	11360	564	Ramapo	-	Opponent Totals	-	-	-	-	111	 	1,040	688	3,057	0.115	953	78	263	1,058	194	58	303	71	1,327.5	35
2013	11360	569	Regis (MA)	-	Totals	-	-	-	-	67	 	295	360	1,367	-0.048	255	64	176	510	194	35	40	42	414.0	29
2013	11360	569	Regis (MA)	-	Opponent Totals	-	-	-	-	67	 	661	277	1,529	0.251	596	206	212	571	64	30	137	23	965.5	12
2013	11360	18422	Rivier	-	Totals	-	-	-	-	133	 	1,659	660	3,672	0.272	1,523	168	409	1,292	159	98	501	25	2,175.5	10
2013	11360	18422	Rivier	-	Opponent Totals	-	-	-	-	133	 	1,440	792	3,763	0.172	1,338	161	388	1,147	168	98	290	28	1,844.0	21
2013	11360	586	Rust	-	Totals	-	-	-	-	60	 	547	293	1,420	0.179	474	68	143	431	84	68	95	40	728.1	30
2013	11360	586	Rust	-	Opponent Totals	-	-	-	-	60	 	566	274	1,507	0.194	520	89	175	527	72	44	135	52	764.1	23
2013	11360	475	SUNY New Paltz	-	Totals	-	-	-	-	118	 	1,618	544	3,321	0.323	1,513	181	479	1,111	85	87	260	56	2,016.0	20
2013	11360	475	SUNY New Paltz	-	Opponent Totals	-	-	-	-	118	 	1,159	609	3,052	0.180	1,103	86	334	951	181	71	271	43	1,451.5	16
2013	11360	9500	SUNY Poly	-	Totals	-	-	-	-	99	 	957	617	2,740	0.124	883	156	312	878	143	46	185	25	1,251.5	46
2013	11360	9500	SUNY Poly	-	Opponent Totals	-	-	-	-	99	 	991	495	2,637	0.188	910	148	309	999	156	79	265	96	1,350.5	48
2013	11360	11036	Sage Colleges	-	Totals	-	-	-	-	134	 	1,622	727	3,766	0.238	1,498	246	325	1,395	119	93	389	62	2,155.5	38
2013	11360	11036	Sage Colleges	-	Opponent Totals	-	-	-	-	134	 	1,325	728	3,673	0.163	1,208	119	373	1,142	237	76	389	105	1,714.5	54
2013	11360	1379	Southern Vt.	-	Totals	-	-	-	-	111	 	1,119	577	3,332	0.163	1,020	133	224	1,187	115	59	243	71	1,432.5	31
2013	11360	1379	Southern Vt.	-	Opponent Totals	-	-	-	-	111	 	1,386	585	3,322	0.241	1,272	123	333	1,364	132	55	236	60	1,682.0	55
2013	11360	673	Springfield	-	Totals	-	-	-	-	121	 	1,546	395	2,974	0.387	1,398	211	427	1,024	92	81	441	39	2,058.5	9
2013	11360	673	Springfield	-	Opponent Totals	-	-	-	-	121	 	1,252	687	3,264	0.173	1,139	94	394	889	205	47	225	44	1,505.5	18
2013	11360	30072	St. Joseph's (Brkln)	-	Totals	-	-	-	-	72	 	521	350	1,970	0.087	443	126	198	781	206	44	88	40	735.0	54
2013	11360	30072	St. Joseph's (Brkln)	-	Opponent Totals	-	-	-	-	72	 	734	414	2,026	0.158	666	206	185	938	126	32	68	49	1,006.0	42
2013	11360	679	Stevens	-	Totals	-	-	-	-	130	 	1,606	560	3,479	0.301	1,514	167	445	1,155	123	85	490	41	2,103.0	8
2013	11360	679	Stevens	-	Opponent Totals	-	-	-	-	130	 	1,485	770	3,655	0.196	1,409	123	375	1,106	165	65	293	43	1,819.5	9
2013	11360	21852	Stevenson	-	Totals	-	-	-	-	147	 	1,774	727	4,652	0.225	1,654	156	354	1,773	126	110	505	97	2,292.5	17
2013	11360	21852	Stevenson	-	Opponent Totals	-	-	-	-	147	 	1,772	880	4,737	0.188	1,651	126	382	1,833	156	104	365	84	2,184.5	29
2013	11360	707	Thiel	-	Totals	-	-	-	-	115	 	1,405	457	3,433	0.276	1,288	130	285	1,309	104	124	328	28	1,823.0	37
2013	11360	707	Thiel	-	Opponent Totals	-	-	-	-	115	 	1,353	605	3,601	0.208	1,244	104	304	1,278	130	52	327	40	1,672.5	23
2013	11360	113	UC Santa Cruz	-	Totals	-	-	-	-	80	 	991	353	2,382	0.268	901	97	274	926	75	59	230	46	1,262.0	14
2013	11360	113	UC Santa Cruz	-	Opponent Totals	-	-	-	-	80	 	835	422	2,327	0.177	766	75	255	891	97	54	236	75	1,082.0	15
2013	11360	737	Vassar	-	Totals	-	-	-	-	120	 	1,437	600	3,396	0.246	1,320	125	360	1,126	113	61	349	47	1,797.5	15
2013	11360	737	Vassar	-	Opponent Totals	-	-	-	-	120	 	1,372	648	3,391	0.214	1,269	113	378	1,144	117	87	288	53	1,716.0	24
2013	11360	761	Wells	-	Totals	-	-	-	-	84	 	756	518	2,341	0.102	677	145	202	789	118	49	201	84	1,050.5	66
2013	11360	761	Wells	-	Opponent Totals	-	-	-	-	84	 	853	471	2,391	0.160	762	118	257	854	133	89	147	73	1,133.5	37
2013	11360	762	Wentworth	-	Totals	-	-	-	-	107	 	1,265	503	3,028	0.252	1,134	156	313	1,075	113	136	246	52	1,680.0	14
2013	11360	762	Wentworth	-	Opponent Totals	-	-	-	-	107	 	1,144	623	3,004	0.173	1,061	113	258	1,021	156	94	215	57	1,458.5	26
2013	11360	814	Yeshiva	-	Totals	-	-	-	-	105	 	834	525	2,529	0.122	740	185	194	1,072	259	31	118	116	1,109.0	56
2013	11360	814	Yeshiva	-	Opponent Totals	-	-	-	-	105	 	1,021	522	2,747	0.182	886	259	275	848	185	76	158	108	1,435.0	95
2013	11360	2730	York (NY)	-	Totals	-	-	-	-	137	 	1,513	794	3,704	0.194	1,363	169	274	1,332	186	129	284	64	1,953.0	94
2013	11360	2730	York (NY)	-	Opponent Totals	-	-	-	-	137	 	1,275	821	3,721	0.122	1,155	186	363	1,152	169	95	323	90	1,717.5	45
