year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2019	14383	934	Alderson Broaddus	-	TEAM	-	-	-	-	6	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""
2019	14383	934	Alderson Broaddus	-	Totals	-	-	-	-	28	""	225	176	691	0.071	212	22	101	221	58	12	66	13	7	292.0	1
2019	14383	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	28	""	341	135	747	0.276	308	58	122	240	22	9	98	11	8	457.0	2
2019	14383	77	BYU	-	TEAM	-	-	-	-	1	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""
2019	14383	77	BYU	-	Totals	-	-	-	-	20	""	218	72	466	0.313	212	36	101	159	37	7	82	11	6	302.0	1
2019	14383	77	BYU	-	Opponent Totals	-	-	-	-	20	""	228	95	519	0.256	211	37	104	142	36	4	58	11	6	298.0	2
2019	14383	47	Ball St.	-	TEAM	-	-	-	-	6	""	""	""	""	""	""	""	""	""	6	""	""	""	""	""	""
2019	14383	47	Ball St.	-	Totals	-	-	-	-	40	""	450	190	1,019	0.255	421	56	160	305	45	11	164	19	10	599.0	4
2019	14383	47	Ball St.	-	Opponent Totals	-	-	-	-	40	""	449	184	1,008	0.263	420	45	151	310	56	19	133	13	10	579.5	5
2019	14383	15646	Barton	-	TEAM	-	-	-	-	4	""	""	""	""	""	""	""	""	""	5	""	""	""	""	""	""
2019	14383	15646	Barton	-	Totals	-	-	-	-	33	""	381	155	839	0.269	366	55	117	253	42	15	112	21	9	507.0	""
2019	14383	15646	Barton	-	Opponent Totals	-	-	-	-	33	""	394	182	883	0.240	370	42	120	258	55	11	134	14	9	514.0	4
2019	14383	2683	Belmont Abbey	-	TEAM	-	-	-	-	9	""	""	""	""	""	""	""	""	""	6	""	""	""	""	""	""
2019	14383	2683	Belmont Abbey	-	Totals	-	-	-	-	24	""	273	121	636	0.239	253	39	113	186	40	9	95	14	6	368.5	4
2019	14383	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	24	""	244	123	597	0.203	228	40	93	193	39	12	57	9	6	324.5	4
2019	14383	101	CSUN	-	TEAM	-	-	-	-	7	""	""	""	""	""	""	""	""	""	11	""	""	""	""	""	""
2019	14383	101	CSUN	-	Totals	-	-	-	-	48	""	544	232	1,194	0.261	511	78	208	378	60	13	153	6	11	711.5	10
2019	14383	101	CSUN	-	Opponent Totals	-	-	-	-	48	""	527	214	1,200	0.261	486	56	213	319	74	25	195	17	11	705.5	2
2019	14383	1013	Charleston (WV)	-	TEAM	-	-	-	-	7	""	""	""	""	""	""	""	""	""	7	""	""	""	""	""	""
2019	14383	1013	Charleston (WV)	-	Totals	-	-	-	-	38	""	389	193	961	0.204	363	39	146	277	63	11	130	8	10	504.0	2
2019	14383	1013	Charleston (WV)	-	Opponent Totals	-	-	-	-	38	""	478	178	997	0.301	451	63	163	309	39	20	125	10	10	623.5	3
2019	14383	1023	Coker	-	TEAM	-	-	-	-	9	""	""	""	""	""	""	""	""	""	5	""	""	""	""	""	""
2019	14383	1023	Coker	-	Totals	-	-	-	-	18	""	198	108	463	0.194	187	26	68	136	45	8	18	8	5	241.0	4
