game_id	section_id	team_id	team_name	team_url	period_scores
4263980	0		UC Irvine		[38, 25, 25, 3]
4263980	1		Concordia (CA)		[36, 18, 20, 0]
4263980	2		Ties		[23, 3, 6, 32]
4263980	3		Lead changes		[7, 1, 1, 9]
4263999	0		Concordia (CA)		[21, 19, 21, 0]
4263999	1		CSUN		[25, 25, 25, 3]
4263999	2		Ties		[6, 0, 6, 12]
4263999	3		Lead changes		[1, 0, 1, 2]
4264684	0	110	UCLA	http://stats.ncaa.org/team/110/12582	[25, 25, 25, 3]
4264684	1	371	Loyola Chicago	http://stats.ncaa.org/team/371/12582	[19, 18, 16, 0]
4264684	2		Ties		[8, 7, 6, 21]
4264684	3		Lead changes		[3, 3, 1, 7]
4264784	0	308	Fort Wayne	http://stats.ncaa.org/team/308/12582	[19, 20, 25, 11, 1]
4264784	1	109	UC Irvine	http://stats.ncaa.org/team/109/12582	[25, 25, 23, 25, 3]
4264784	2		Ties		[2, 13, 11, 0, 26]
4264784	3		Lead changes		[1, 5, 2, 0, 8]
4264791	0	657	Southern California	http://stats.ncaa.org/team/657/12582	[30, 23, 25, 25, 3]
4264791	1	30199	Concordia (CA)	http://stats.ncaa.org/team/30199/12582	[28, 25, 13, 18, 1]
4264791	2		Ties		[15, 6, 0, 0, 21]
4264791	3		Lead changes		[4, 1, 0, 0, 5]
4265015	0		UC Merced		[12, 14, 16, 0]
4265015	1	101	CSUN	http://stats.ncaa.org/team/101/12582	[25, 25, 25, 3]
4265015	2		Ties		[1, 1, 3, 5]
4265015	3		Lead changes		[0, 0, 0, 0]
4265246	0	30138	McKendree	http://stats.ncaa.org/team/30138/12582	[25, 25, 14, 21, 11, 2]
4265246	1	541	Pepperdine	http://stats.ncaa.org/team/541/12582	[23, 18, 25, 25, 15, 3]
4265246	2		Ties		[12, 3, 2, 1, 2, 20]
4265246	3		Lead changes		[2, 1, 0, 0, 0, 3]
4265599	0	471	NJIT	http://stats.ncaa.org/team/471/12582	[19, 23, 20, 0]
4265599	1	371	Loyola Chicago	http://stats.ncaa.org/team/371/12582	[25, 25, 25, 3]
4265599	2		Ties		[3, 7, 3, 13]
4265599	3		Lead changes		[1, 0, 0, 1]
4265792	0	112	UC San Diego	http://stats.ncaa.org/team/112/12582	[22, 16, 14, 0]
4265792	1	109	UC Irvine	http://stats.ncaa.org/team/109/12582	[25, 25, 25, 3]
4265792	2		Ties		[6, 7, 3, 16]
4265792	3		Lead changes		[3, 3, 1, 7]
4265796	0	47	Ball St.	http://stats.ncaa.org/team/47/12582	[25, 22, 23, 25, 21, 3]
4265796	1	554	Princeton	http://stats.ncaa.org/team/554/12582	[17, 25, 25, 19, 19, 2]
4265796	2		Ties		[5, 3, 4, 4, 10, 26]
4265796	3		Lead changes		[0, 1, 0, 3, 2, 6]
4265825	0	1072	Erskine	http://stats.ncaa.org/team/1072/12582	[11, 17, 9, 0]
4265825	1	277	Hawaii	http://stats.ncaa.org/team/277/12582	[25, 25, 25, 3]
4265825	2		Ties		[1, 1, 0, 2]
4265825	3		Lead changes		[0, 0, 0, 0]
4266007	0	1245	Mount Olive	http://stats.ncaa.org/team/1245/12582	[15, 15, 19, 0]
4266007	1	674	Stanford	http://stats.ncaa.org/team/674/12582	[25, 25, 25, 3]
4266007	2		Ties		[1, 4, 3, 8]
4266007	3		Lead changes		[0, 1, 1, 2]
4266008	0	600	Saint Francis (PA)	http://stats.ncaa.org/team/600/12582	[25, 23, 22, 23, 1]
4266008	1	30199	Concordia (CA)	http://stats.ncaa.org/team/30199/12582	[21, 25, 25, 25, 3]
4266008	2		Ties		[10, 0, 7, 9, 26]
4266008	3		Lead changes		[5, 0, 2, 1, 8]
4266016	0	30136	Lindenwood (MO)	http://stats.ncaa.org/team/30136/12582	[19, 25, 15, 25, 13, 2]
4266016	1	30135	California Baptist	http://stats.ncaa.org/team/30135/12582	[25, 22, 25, 19, 15, 3]
