year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2018	12825	4	Adrian	12	1984229	Bell, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1984229	Sr	5-8	80	0	80	""	1	3	11	-0.182	30	2	3	209	27	""	""	""	""	3.0	3
2018	12825	4	Adrian	7	1976819	Gold, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1976819	Jr	6-7	80	0	80	13	108	81	270	0.100	1	""	""	20	1	5	38	14	""	132.0	""
2018	12825	4	Adrian	2	1876599	Curley, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1876599	So	6-1	80	0	80	22	175	95	560	0.143	11	8	10	162	15	4	26	""	""	200.0	3
2018	12825	4	Adrian	6	1876600	Campana, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1876600	So	5-10	80	0	80	22	39	15	121	0.198	717	7	27	151	4	1	31	4	""	62.5	1
2018	12825	4	Adrian	13	1876602	Marcinkowski, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1876602	So	6-1	80	0	80	22	281	108	668	0.259	4	25	43	135	21	4	26	2	""	323.0	3
2018	12825	4	Adrian	19	1760933	Burkhardt, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1760933	Jr	6-2	79	0	79	22	146	48	311	0.315	3	6	19	30	1	12	46	5	""	187.0	2
2018	12825	4	Adrian	18	1760932	Aleman, Eduardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1760932	Jr	6-1	75	0	75	9	32	30	154	0.013	6	13	18	110	22	""	""	""	""	45.0	""
2018	12825	4	Adrian	5	1760926	Johnson, Avery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1760926	Sr	6-4	72	0	72	19	84	53	200	0.155	1	""	9	11	6	11	49	8	""	119.5	2
2018	12825	4	Adrian	10	1876601	Collins, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1876601	So	5-8	63	0	63	""	""	2	5	""	4	4	15	24	1	""	""	""	""	4.0	""
2018	12825	4	Adrian	3	1760925	Porras, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1760925	Jr	6-1	31	0	31	""	""	3	9	""	1	1	3	16	2	""	""	""	""	1.0	""
2018	12825	4	Adrian	16	1876603	Rusnak, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1876603	Jr	6-2	15	0	15	3	4	2	13	0.154	1	""	3	1	""	1	3	1	""	6.5	""
2018	12825	4	Adrian	22	1760934	Escalera, Javes	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1760934	Sr	5-8	9	0	9	""	""	""	""	""	17	""	1	4	""	""	""	""	""	""	""
2018	12825	4	Adrian	1	1976817	Miller, Kolby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1976817	Fr	5-11	6	0	6	""	2	2	7	0.000	""	""	1	""	""	""	2	""	""	3.0	""
2018	12825	4	Adrian	20	1976818	Herrera, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1976818	So	5-10	4	0	4	""	""	2	2	""	""	""	1	1	""	""	""	""	""	""	""
2018	12825	938	Alvernia	2	1875289	Lunati, Ralph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1875289	So	6-1	93	0	93	26	263	163	777	0.129	8	37	69	163	3	8	39	7	""	327.5	1
2018	12825	938	Alvernia	11	1875298	Gibbs, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1875298	Sr	5-10	92	0	92	27	37	22	118	0.127	786	20	40	171	1	2	15	3	""	66.5	16
