year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2018	12825	934	Alderson Broaddus	12	1753173	Cabrera, Francisco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1753173	So	6-2	89	0	89	24	278	138	749	0.187	11	22	70	151	21	2	21	5	""	312.5	1
2018	12825	934	Alderson Broaddus	25	1981528	Christiansen, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1981528	Fr	6-6	87	0	87	24	117	50	239	0.280	5	11	47	21	""	21	41	5	""	169.5	""
2018	12825	934	Alderson Broaddus	2	1870609	McIntosh, Timothy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1870609	So	6-0	84	0	84	""	""	3	20	""	39	""	""	192	47	""	""	""	""	""	1
2018	12825	934	Alderson Broaddus	3	1981546	Sands, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1981546	Fr	6-3	80	0	80	19	131	122	436	0.021	7	10	61	82	28	1	24	2	""	154.0	""
2018	12825	934	Alderson Broaddus	7	1981548	Husted, Adreyune	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1981548	Fr	5-9	69	0	69	18	17	13	52	0.077	524	5	12	86	3	1	10	2	""	28.0	4
2018	12825	934	Alderson Broaddus	15	1557405	Miller, Myles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1557405	Sr	6-0	67	0	67	19	109	35	240	0.308	6	15	40	33	1	13	45	10	""	159.5	""
2018	12825	934	Alderson Broaddus	10	1870611	Ramirez, Jose	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1870611	So	6-1	58	0	58	18	120	92	309	0.091	10	3	17	80	13	3	18	4	""	135.0	""
2018	12825	934	Alderson Broaddus	11	1981549	Youngblood, Colton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1981549	Fr	6-3	48	0	48	5	29	27	105	0.019	4	3	23	28	7	""	10	1	""	37.0	1
2018	12825	934	Alderson Broaddus	19	1981550	Kresch, Moses	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1981550	Fr	6-1	45	0	45	6	18	20	70	-0.029	201	6	22	40	3	4	8	2	""	32.0	6
2018	12825	934	Alderson Broaddus	4	1753176	Hightower, Terrell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1753176	Jr	6-5	39	0	39	9	27	18	75	0.120	2	2	14	5	""	8	17	4	""	45.5	""
2018	12825	934	Alderson Broaddus	9	1981526	Luna, Andres	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12825&stats_player_seq=1981526	Fr	5-8	23	0	23	""	""	""	""	""	""	""	3	5	""	""	""	""	""	""	""
