year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2012	10800	77	BYU	-	Totals	-	-	-	-	122	 	1,634	529	3,426	0.323	1,547	110	380	1,084	49	699	102	2,142.5	36
2012	10800	77	BYU	-	Opponent Totals	-	-	-	-	122	 	1,531	681	3,580	0.237	1,463	134	390	1,091	62	322	58	1,888.0	4
2012	10800	47	Ball St.	-	Totals	-	-	-	-	95	 	1,119	560	2,751	0.203	1,063	73	306	922	57	403	44	1,450.5	13
2012	10800	47	Ball St.	-	Opponent Totals	-	-	-	-	95	 	1,184	566	2,868	0.215	1,105	85	363	880	39	378	36	1,497.0	11
2012	10800	15646	Barton	-	Totals	-	-	-	-	56	 	411	306	1,273	0.082	386	66	198	360	29	100	26	556.0	17
2012	10800	15646	Barton	-	Opponent Totals	-	-	-	-	56	 	582	194	1,135	0.342	526	109	196	392	30	126	17	784.0	3
2012	10800	101	CSUN	-	Totals	-	-	-	-	112	 	1,335	558	3,091	0.251	1,261	110	369	864	59	442	34	1,725.0	7
2012	10800	101	CSUN	-	Opponent Totals	-	-	-	-	112	 	1,440	574	3,074	0.282	1,375	125	353	967	41	506	43	1,859.0	10
2012	10800	30135	California Baptist	-	Totals	-	-	-	-	110	 	1,323	596	3,139	0.232	1,238	104	375	1,028	48	352	49	1,651.0	8
2012	10800	30135	California Baptist	-	Opponent Totals	-	-	-	-	110	 	1,364	506	3,098	0.277	1,278	88	371	1,010	56	427	37	1,721.5	9
2012	10800	248	George Mason	-	Totals	-	-	-	-	120	 	1,365	672	3,394	0.204	1,279	113	347	1,146	59	561	33	1,817.5	9
