year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2016	12382	4	Adrian	18	1760932.0	Aleman, Eduardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760932.0	6-1	Fr	27	0
2016	12382	4	Adrian	2	1760924.0	Apatiki, Ollin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760924.0	5-6	Fr	15	0
2016	12382	4	Adrian	19	1760933.0	Burkhardt, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760933.0	6-2	Fr	22	0
2016	12382	4	Adrian	12	1760930.0	Deets, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760930.0	6-1	Fr	30	0
2016	12382	4	Adrian	16	1760931.0	Dowdy, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760931.0	6-0	Sr	21	0
2016	12382	4	Adrian	22	1760934.0	Escalera, Javes	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760934.0	5-8	So	23	0
2016	12382	4	Adrian	24	1760935.0	Hinojos, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760935.0	5-9	Sr	25	0
2016	12382	4	Adrian	5	1760926.0	Johnson, Avery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760926.0	6-4	So	25	0
2016	12382	4	Adrian	6	1760927.0	Keller, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760927.0	5-9	So	3	0
2016	12382	4	Adrian	9	1760929.0	Politowicz, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760929.0	5-10	Jr	3	0
2016	12382	4	Adrian	3	1760925.0	Porras, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760925.0	6-1	Fr	29	0
2016	12382	4	Adrian	15	1775156.0	Rios, Josten	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1775156.0	-	N/A	1	0
2016	12382	4	Adrian	7	1760928.0	Symonette, Nyles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1760928.0	6-3	Fr	30	0
2016	12382	2798	Albertus Magnus	7	1762603.0	Amato, Cooper	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1762603.0	-	N/A	4	0
2016	12382	2798	Albertus Magnus	16	1762605.0	Cedeno, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1762605.0	-	N/A	20	0
2016	12382	2798	Albertus Magnus	17	1544731.0	Filkins, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1544731.0	6-3	Jr	20	0
2016	12382	2798	Albertus Magnus	4	1762602.0	McGee, Alijah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1762602.0	-	N/A	15	0
2016	12382	2798	Albertus Magnus	14	1762604.0	Ortiz, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1762604.0	-	N/A	20	0
2016	12382	2798	Albertus Magnus	11	1422689.0	Spilka, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1422689.0	6-0	Sr	20	0
2016	12382	2798	Albertus Magnus	2	1644629.0	Stoll, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1644629.0	5-10	So	20	0
2016	12382	2798	Albertus Magnus	8	1550573.0	Taylor, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1550573.0	5-6	Jr	18	0
2016	12382	2798	Albertus Magnus	19	1422690.0	Tharau, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1422690.0	6-0	Sr	20	0
2016	12382	2798	Albertus Magnus	3	1543590.0	Turner, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1543590.0	6-0	Jr	20	0
2016	12382	2798	Albertus Magnus	10	1644630.0	Woodcox, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1644630.0	6-1	Sr	0	0
2016	12382	962	Bard	9	1527478.0	Adams, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1527478.0	6-1	Sr	31	0
2016	12382	962	Bard	8	1749828.0	Adams-Keane, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1749828.0	6-2	Fr	42	0
2016	12382	962	Bard	5	1422085.0	Bernier-Chen, Kai	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1422085.0	6-1	Sr	42	0
2016	12382	962	Bard	11	1650900.0	Briggs, Stefan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12382&stats_player_seq=1650900.0	6-2	So	31	0
