year,round_id,seed,division_id,school_id,school_name,bracket,p
2017,1,1,1,518,Ohio St.,"{1,1,1,1}",1.0
2017,1,,1,277,Hawaii,"{2,2,1,1}",1.0
2017,1,,1,539,Penn St.,"{3,2,1,1}",1.0
2017,1,,1,77,BYU,"{4,3,2,1}",1.0
2017,1,,1,15646,Barton,"{5,3,2,1}",1.0
2017,1,2,1,99,Long Beach St.,"{6,4,2,1}",1.0
