year,round_id,seed,division_id,school_id,school_name,bracket,p
2016,1,1,1,518,Ohio St.,"{1,1,1,1,1,1,1}",1.0
2016,1,8,1,308,IPFW,"{2,1,1,1,1,1,1}",1.0
2016,1,4,1,354,Lewis,"{3,2,1,1,1,1,1}",1.0
2016,1,5,1,1104,Grand Canyon,"{4,2,1,1,1,1,1}",1.0
2016,1,2,1,371,Loyola Chicago,"{5,3,2,1,1,1,1}",1.0
2016,1,7,1,561,Quincy,"{6,3,2,1,1,1,1}",1.0
2016,1,3,1,47,Ball St.,"{7,4,2,1,1,1,1}",1.0
2016,1,6,1,30138,McKendree,"{8,4,2,1,1,1,1}",1.0
