year,round_id,seed,division_id,school_id,school_name,bracket,p
2016,1,1,1,1072,Erskine,"{1,1,1,1,1,1,1}",1.0
2016,1,8,1,30051,King (TN),"{2,1,1,1,1,1,1}",1.0
2016,1,4,1,2683,Belmont Abbey,"{3,2,1,1,1,1,1}",1.0
2016,1,5,1,1245,Mount Olive,"{4,2,1,1,1,1,1}",1.0
2016,1,3,1,15646,Barton,"{5,3,2,1,1,1,1}",1.0
2016,1,6,1,9223,North Greenville,"{6,3,2,1,1,1,1}",1.0
2016,1,2,1,542,Pfeiffer,"{7,4,2,1,1,1,1}",1.0
2016,1,7,1,1174,Limestone,"{8,4,2,1,1,1,1}",1.0
